seed,n_round,max_round,2_max_round,n_elongated,max_elongated,2_max_elongated,n_round_2,max_round_2,2_max_round_2,n_elongated_2,max_elongated_2,2_max_elongated_2,ratio_round,ratio_elongated,ratio_round_2,ratio_elongated_2
1099062448631258,50.714285714285715,329.8857142857143,105.97142857142858,229.95714285714286,768.0142857142857,121.82857142857142,36.41428571428571,346.62857142857143,107.72857142857143,35.65714285714286,1241.3285714285714,35.47142857142857,0.4678393088892099,0.2316625203486379,0.4565997833006029,0.0344694056663419
853827592514924,47.52857142857143,213.22857142857143,117.67142857142858,213.04285714285714,932.0,112.05714285714286,34.91428571428571,235.44285714285715,117.12857142857143,34.18571428571428,1328.0714285714287,36.98571428571429,0.6203517860711777,0.15085035675700828,0.5782059467959194,0.03457437250247236
1052030010736714,66.18571428571428,714.8,83.2,274.51428571428573,187.44285714285715,98.65714285714286,39.457142857142856,787.0714285714286,77.87142857142857,46.02857142857143,784.0,70.8,0.14693195508210233,0.6144885219278331,0.1201616313259992,0.11927344945414926
993068073743470,60.357142857142854,362.4714285714286,104.48571428571428,235.35714285714286,638.5,150.02857142857144,40.48571428571429,393.1142857142857,108.12857142857143,36.7,1188.1571428571428,29.9,0.3549616741866635,0.30144832712780784,0.33146178068547444,0.02689148627463303
375074238073900,63.72857142857143,610.6428571428571,70.61428571428571,267.5857142857143,372.5,103.25714285714285,40.2,676.6714285714286,56.97142857142857,43.214285714285715,950.6857142857143,54.0,0.1763500337346362,0.4035049666390893,0.11913440984234835,0.07910674332018848
416178520884477,62.17142857142857,517.1142857142858,114.1,268.9428571428571,373.8857142857143,116.51428571428572,40.714285714285715,559.3,121.44285714285714,42.18571428571428,979.1714285714286,56.82857142857143,0.28528831589582193,0.4063410955343268,0.274334873491378,0.07716475608242111
874051135843279,49.67142857142857,574.9428571428572,141.05714285714285,238.95714285714286,437.4714285714286,133.02857142857144,32.77142857142857,616.1285714285714,133.05714285714285,41.714285714285715,927.9428571428572,78.08571428571429,0.31745281827533556,0.39353744502215,0.27999861737355497,0.12388446969789449
12944511869278,59.47142857142857,547.4142857142857,108.02857142857142,250.0142857142857,377.54285714285714,124.21428571428571,39.47142857142857,598.4714285714285,113.71428571428571,42.871428571428574,914.3142857142857,74.0,0.26577820920706785,0.4171992542355795,0.25345920049111914,0.11358048983746967
542029227742456,64.44285714285714,706.1571428571428,80.17142857142858,276.15714285714284,253.0,104.22857142857143,39.97142857142857,770.3714285714286,63.34285714285714,44.41428571428571,836.8571428571429,69.82857142857142,0.14952872532099748,0.479636034745083,0.1017244152805204,0.10922216961266894
1011744331896734,58.98571428571429,588.0285714285715,128.67142857142858,255.4,289.6142857142857,120.07142857142857,37.642857142857146,627.3,129.32857142857142,41.042857142857144,924.8142857142857,60.52857142857143,0.30877301139184815,0.47842217878076415,0.29864246439916636,0.07890926158351616
211701226972609,50.957142857142856,113.45714285714286,59.8,225.64285714285714,1117.9142857142858,93.41428571428571,38.31428571428572,121.04285714285714,66.58571428571429,42.1,1494.4285714285713,38.385714285714286,0.5882689236239388,0.09309391987686234,0.6062315477938528,0.02666105623857405
292918525777755,64.71428571428571,495.77142857142854,130.04285714285714,260.84285714285716,303.8857142857143,148.65714285714284,40.92857142857143,582.4142857142857,115.24285714285715,41.41428571428571,955.3,76.75714285714285,0.352077509552303,0.559499088296848,0.27684356288398043,0.10238137237831799
731147908347497,66.34285714285714,298.5571428571429,98.11428571428571,251.3,616.0714285714286,155.74285714285713,43.92857142857143,340.9428571428571,98.18571428571428,36.9,1203.3857142857144,46.357142857142854,0.42830250013402826,0.36776881677249845,0.39113400830712997,0.04918281922090039
