seed,n_round,max_round,2_max_round,n_elongated,max_elongated,2_max_elongated,n_round_2,max_round_2,2_max_round_2,n_elongated_2,max_elongated_2,2_max_elongated_2,ratio_round,ratio_elongated,ratio_round_2,ratio_elongated_2
1099062448631258,1.0,1000.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,,0.0,
853827592514924,1.7,998.55,0.65,0.75,0.65,0.1,1.0,999.25,0.0,0.75,0.65,0.1,0.0006510518534566629,,0.0,
1052030010736714,1.05,999.25,0.05,0.7,0.65,0.05,1.0,999.3,0.0,0.7,0.65,0.05,5.0100200400801596e-05,,0.0,
993068073743470,1.1,999.25,0.1,0.65,0.45,0.15,1.0,999.35,0.0,0.65,0.45,0.15,0.0001001001001001001,,0.0,
375074238073900,1.0,1000.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,,0.0,
416178520884477,1.0,1000.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,,0.0,
874051135843279,1.1,999.1,0.1,0.8,0.7,0.1,1.0,999.2,0.0,0.8,0.7,0.1,0.00010020040080160319,,0.0,
12944511869278,1.25,998.15,0.2,1.6,0.75,0.65,1.0,998.4,0.0,1.6,0.75,0.65,0.00020055165536851676,,0.0,
542029227742456,1.1,998.75,0.1,1.15,0.8,0.3,1.0,998.85,0.0,1.15,0.8,0.3,0.00010030090270812437,,0.0,
1011744331896734,1.0,999.9,0.0,0.1,0.1,0.0,1.0,999.9,0.0,0.1,0.1,0.0,0.0,,0.0,
211701226972609,1.0,998.55,0.0,1.45,0.9,0.45,1.0,998.55,0.0,1.45,0.9,0.45,0.0,,0.0,
292918525777755,1.0,997.65,0.0,2.35,1.0,0.85,1.0,997.65,0.0,2.35,1.0,0.85,0.0,0.85,0.0,0.85
731147908347497,1.0,999.95,0.0,0.05,0.05,0.0,1.0,999.95,0.0,0.05,0.05,0.0,0.0,,0.0,
985549376192247,1.15,998.25,0.15,1.6,1.0,0.5,1.0,998.4,0.0,1.6,1.0,0.5,0.0001503508521556654,0.5,0.0,0.5
873456432950595,1.2,998.6,0.2,1.2,0.75,0.4,1.0,998.8,0.0,1.2,0.75,0.4,0.00020045115315897602,,0.0,
422219896800918,1.0,998.75,0.0,1.25,0.85,0.3,1.0,998.75,0.0,1.25,0.85,0.3,0.0,,0.0,
900740014674953,1.0,999.65,0.0,0.35,0.35,0.0,1.0,999.65,0.0,0.35,0.35,0.0,0.0,,0.0,
1020578668480920,1.05,999.7,0.05,0.25,0.25,0.0,1.0,999.75,0.0,0.25,0.25,0.0,5.005005005005005e-05,,0.0,
343569160877337,1.35,996.1,0.3,3.5,1.0,0.95,1.0,996.45,0.0,3.25,1.25,0.95,0.00030135698755609784,,0.0,
78804909138230,1.0,998.25,0.0,1.75,0.9,0.65,1.0,998.25,0.0,1.75,0.9,0.65,0.0,,0.0,
333614425743970,1.45,998.35,0.4,1.2,0.75,0.35,1.0,998.8,0.0,1.2,0.75,0.35,0.0004010029094330215,,0.0,
974443487743328,1.1,997.2,0.05,2.7,1.0,0.9,1.0,997.3,0.0,2.7,1.0,0.9,5.02008032128514e-05,0.9,0.0,0.9
703985244396274,1.0,999.6,0.0,0.4,0.35,0.05,1.0,999.6,0.0,0.4,0.35,0.05,0.0,,0.0,
1122578106359740,1.15,999.0,0.15,0.85,0.75,0.1,1.0,999.15,0.0,0.85,0.75,0.1,0.00015030060120240478,,0.0,
492938554100859,1.0,997.8,0.0,2.2,0.95,0.75,1.0,997.8,0.0,2.2,0.95,0.75,0.0,,0.0,
170902461924754,1.0,1000.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,,0.0,
260045648084392,1.05,999.1,0.05,0.85,0.7,0.1,1.0,999.15,0.0,0.85,0.7,0.1,5.0100200400801596e-05,,0.0,
450419983107763,1.2,996.5,0.2,3.25,1.05,0.95,1.0,996.7,0.0,3.2,1.1,0.95,0.00020085386864495615,0.925,0.0,0.9
543308666121182,1.0,1000.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,,0.0,
593849570694833,1.0,999.85,0.0,0.15,0.15,0.0,1.0,999.85,0.0,0.15,0.15,0.0,0.0,,0.0,
582382717235568,1.15,998.7,0.15,1.15,0.75,0.3,1.0,998.85,0.0,1.1,0.8,0.3,0.0001504012040144546,,0.0,
1123570616129223,1.05,999.55,0.05,0.4,0.4,0.0,1.0,999.6,0.0,0.4,0.4,0.0,5.005005005005005e-05,,0.0,
680622798933824,1.1,998.9,0.1,1.0,0.9,0.1,1.0,999.0,0.0,1.0,0.9,0.1,0.00010020040080160319,,0.0,
201764007966294,1.0,999.05,0.0,0.95,0.85,0.1,1.0,999.05,0.0,0.95,0.85,0.1,0.0,,0.0,
453356923466257,1.15,999.7,0.15,0.15,0.1,0.05,1.0,999.85,0.0,0.15,0.1,0.05,0.00015015015015015014,,0.0,
