seed,nematic,polar,nematic_2,polar_2
1099062448631258,0.1927128412589216,0.3388934810349094,0.07374769643160801,0.13046826832849062
853827592514924,0.13242452875529212,0.256190475945696,0.04905383786938311,0.08956972894029187
1052030010736714,0.11416500274697051,0.24065360578918354,0.037515356385391864,0.07986926893783368
993068073743470,0.09330058674915753,0.2537838526904915,0.029816548223487217,0.08441905155884705
375074238073900,0.17921025629970108,0.2629643874938302,0.0538133602733566,0.07615168745865782
416178520884477,0.11774205577222584,0.22414506203722717,0.03357944936803379,0.0627989091409368
874051135843279,0.13533725941237854,0.24931884617576036,0.04812918245642853,0.08625617255435106
12944511869278,0.11529034298796777,0.20114045947096212,0.031442909208743174,0.05405785276937164
542029227742456,0.1347411617924295,0.1735678882873409,0.03986755029968222,0.05007730109277251
1011744331896734,0.105854404955245,0.13362688969300196,0.022177732611124133,0.031092047845669407
211701226972609,0.13179710107134304,0.23238678891493914,0.03345132905686654,0.06239058084330409
292918525777755,0.13725278475650726,0.23871330686556408,0.044842719593283856,0.07675521404180018
731147908347497,0.10739623335325457,0.23088223084114812,0.027698956354358116,0.061948455995720256
985549376192247,0.20027251459496087,0.2964720344059009,0.08599626668150111,0.12825692683166384
873456432950595,0.13912317027803556,0.2892460128349022,0.0564493402718434,0.11989801562709132
422219896800918,0.13607733487889642,0.2652424127651001,0.04063604783433072,0.0776067131034035
900740014674953,0.1309300594778463,0.1875083360169315,0.03752606854502596,0.05363891822399101
1020578668480920,0.10481167053151852,0.1735138907451238,0.026284830103863108,0.0447173789481205
343569160877337,0.12462461415035071,0.2274384317212643,0.03340776805155933,0.06354717139133521
78804909138230,0.12773965309866775,0.2038084625511311,0.03553524010185386,0.05734562462294938
333614425743970,0.13242092059154376,0.3137684443629108,0.04358531885114016,0.10513514495119543
974443487743328,0.13385078955162388,0.16751694095063419,0.04281630111179106,0.05679073847003505
703985244396274,0.11881113480809576,0.2306515812825571,0.04171717453205769,0.08876918103150329
1122578106359740,0.10308024477857758,0.20909972678557276,0.025029530757666216,0.05170491755573292
492938554100859,0.18326265450481422,0.2742120448728542,0.06513496478445259,0.09744552986800244
170902461924754,0.10757370248632109,0.19460013166080986,0.030182042858862067,0.06018402761410141
260045648084392,0.128080827791695,0.14261661844007484,0.03550722766535699,0.03866341053439859
450419983107763,0.14647651228403458,0.28094934475629085,0.04025826900388508,0.07426845863008874
543308666121182,0.17976047054280853,0.29427614054931706,0.058535574462214336,0.09819795669557413
593849570694833,0.10912595364098379,0.16132175891919215,0.028580304444074583,0.04413868749532056
582382717235568,0.14015914880606908,0.28200978628288087,0.059760002946247094,0.11684397324577553
1123570616129223,0.1655543861842678,0.21781813235537226,0.062280112845147596,0.0808603204105315
680622798933824,0.14662083376995166,0.20314753567340693,0.04524111268124261,0.06477692835208498
201764007966294,0.09975219158262723,0.2554980742363102,0.02442469377133904,0.06315068844133274
453356923466257,0.1422775796782886,0.18928189887544294,0.03858567485205196,0.05294977360483059
346214149398000,0.11163707686814173,0.21274262550395262,0.025983459759339553,0.04845735697976211
353918643079908,0.14075495978249955,0.19985852063078502,0.036372226609357156,0.054207443028967246
971536625474344,0.27736214573928325,0.4102687761512831,0.11304736288171968,0.16948099169948347
799035771825238,0.09728645762354134,0.22823876609315788,0.033577177640657006,0.07951625105082764
1114806189928891,0.1363876946336653,0.2814511390415351,0.051039826892192476,0.10458492944320623
216465895742590,0.13215516896192095,0.2680667086636677,0.04752469690349403,0.09624734451270303
926435018171726,0.11410866277209691,0.29059253833740556,0.03134845153680222,0.08017168683424745
744517311885370,0.13675847627449422,0.1820215321673445,0.03724985415112878,0.04793039997684421
812580382463326,0.13336455659445884,0.3196620035682083,0.04762649951024164,0.12463020533611334
521742092743191,0.12392496545016211,0.26909930574152197,0.03470169676986576,0.07732780009402926
1008612444973162,0.1365705667105287,0.23820036734614566,0.03664282888609718,0.06471512737929269
121838283310165,0.11601795320157487,0.2241414128157446,0.03638292273501289,0.07176155435768293
431006493426170,0.08520649296838449,0.20540988766442575,0.0227152464212045,0.05496963946398421
765322069857382,0.20680510568628424,0.3518028103343663,0.08337715752913338,0.15129304820841608
725201757884584,0.13100988151550122,0.14874953577149416,0.032866125255196006,0.035710812877450336
184656659025018,0.14509916659170496,0.32929265829612303,0.05783455625368584,0.13469104026161605
1034686135547599,0.1103792349936323,0.23915958294903966,0.03477538172671202,0.07284860789365762
380972098894405,0.20261652915036105,0.1468366892998131,0.09378574047457576,0.06791778115655045
742183958399040,0.09492891137993878,0.21565130080717168,0.025758395835818754,0.05976375923238582
37852570490343,0.12190442879662058,0.19129224502372005,0.029593340659078465,0.04772348112363588
734109262104827,0.14299560058659963,0.21827520666720726,0.039891454382479874,0.057471354845013006
401686787590537,0.21807902627508435,0.3984718965948284,0.08858953096463676,0.16155903530548302
350020380685320,0.15501796606436788,0.2726469551518216,0.05275689332862403,0.09196450327339449
484612500106051,0.11440011586081292,0.14384738974349096,0.02845237176999352,0.0384429187495749
604884003999171,0.1099995454811568,0.231776993824446,0.029467149535932238,0.06384782945175649
501697692195937,0.14387625033883245,0.19328132326250416,0.04198757153096311,0.05853455465112308
851083349436041,0.10174049126884631,0.19623577843955828,0.025847984266292586,0.05428862916519835
796940938751527,0.10183274104370453,0.14948274339675754,0.01991333089795951,0.029794963370503455
7713914261614,0.15915184551467573,0.2709920047621346,0.05219411037716705,0.08933001282900979
