step,mean_aspect_ratio,fraction_elongated,fraction_round,fraction_binary
100,1.0,0.0,1.0,0.0
200,1.0074421875000001,0.00033593750000000014,0.9753750000000002,0.024289062499999996
300,1.003728125,0.00021875000000000009,0.9856171874999996,0.014164062499999994
400,1.0024437499999999,0.00010937499999999999,0.9894531249999999,0.010437499999999999
500,1.0016664062499998,3.90625e-05,0.9919921874999998,0.007968750000000004
600,1.00125390625,2.34375e-05,0.993296875,0.006679687500000005
700,1.00095078125,1.5625e-05,0.9946874999999998,0.005296875000000004
800,1.0007562499999998,7.8125e-06,0.9954453125,0.004546875000000003
900,1.0007539062499995,7.8125e-06,0.9954921874999997,0.004500000000000003
1000,1.0006226562499998,7.8125e-06,0.9962109374999999,0.0037812500000000025
1100,1.0005546875000002,7.8125e-06,0.9966562499999996,0.003335937500000002
1200,1.000559375,7.8125e-06,0.9966875,0.003304687500000002
1300,1.0004976562499999,7.8125e-06,0.9968515624999998,0.003140625000000002
1400,1.00045,7.8125e-06,0.9972031249999999,0.0027890625000000016
1500,1.0004289062499998,7.8125e-06,0.9973515625000001,0.0026406250000000015
1600,1.00041015625,0.0,0.9974218749999998,0.0025781250000000014
1700,1.00039140625,0.0,0.9974843749999999,0.0025156250000000014
1800,1.0003656250000004,0.0,0.997578125,0.0024218750000000013
1900,1.00037109375,0.0,0.9975859375,0.0024140625000000017
2000,1.0003312500000001,0.0,0.9978203125000001,0.0021796875000000015
2100,1.0002953125,0.0,0.9979609375,0.002039062500000001
2200,1.0003125000000004,0.0,0.9977968750000001,0.002203125000000001
2300,1.0003179687500006,0.0,0.9979140624999999,0.002085937500000001
2400,1.0003117187500001,0.0,0.9979609375,0.0020390625000000014
2500,1.0002929687500002,0.0,0.9980468750000001,0.0019531250000000013
2600,1.0002773437499999,0.0,0.9980781249999998,0.0019218750000000013
2700,1.0002843750000001,0.0,0.9980156249999997,0.0019843750000000013
2800,1.0002515625000001,0.0,0.9982656249999998,0.001734375000000001
2900,1.0002765625,0.0,0.9982500000000003,0.001750000000000001
3000,1.0002890625000005,0.0,0.998203125,0.0017968750000000012
3100,1.00025,0.0,0.9983515625000001,0.001648437500000001
3200,1.0002734375000006,0.0,0.9982500000000004,0.0017500000000000011
3300,1.0002640625000006,0.0,0.9981718749999999,0.001828125000000001
3400,1.0002554687500005,0.0,0.9983437500000001,0.001656250000000001
3500,1.0002562500000003,0.0,0.9981250000000002,0.0018750000000000012
3600,1.00024765625,0.0,0.99834375,0.0016562500000000008
3700,1.0002398437500002,0.0,0.9983750000000001,0.001625000000000001
3800,1.0002304687500005,0.0,0.9984218749999997,0.001578125000000001
3900,1.0002484375000003,0.0,0.9983515625,0.001648437500000001
4000,1.000221875,0.0,0.9984453124999996,0.001554687500000001
4100,1.0002367187500003,0.0,0.9984218750000002,0.001578125000000001
4200,1.0002078125000002,0.0,0.9985546875,0.0014453125000000009
4300,1.0002218750000005,0.0,0.9985390625,0.0014609375000000009
4400,1.0002257812500002,0.0,0.9984218750000003,0.001578125000000001
4500,1.0002265625000002,0.0,0.9984921875,0.001507812500000001
4600,1.0001882812500005,0.0,0.9987421874999998,0.0012578125000000007
4700,1.0002335937500002,0.0,0.9984765625000002,0.001523437500000001
4800,1.0002031250000007,0.0,0.9985937499999998,0.0014062500000000008
4900,1.0002062500000004,0.0,0.9985625000000002,0.0014375000000000006
5000,1.0001820312500005,0.0,0.9988124999999999,0.0011875000000000006
5100,1.0001804687500007,0.0,0.9987421875,0.0012578125000000007
5200,1.0001875000000002,0.0,0.9987031249999999,0.001296875000000001
5300,1.0001742187500005,0.0,0.9987578125000001,0.0012421875000000009
5400,1.0001820312500007,0.0,0.9987187500000001,0.0012812500000000007
5500,1.0001960937500005,0.0,0.99871875,0.0012812500000000007
5600,1.0002093750000003,0.0,0.9986015625000001,0.0013984375000000008
5700,1.00019609375,0.0,0.9987109375,0.0012890625000000007
