seed,mean_aspect_ratio,fraction_elongated,fraction_round,fraction_binary
1099062448631258,1.0009000000000001,0.0,0.9952499999999999,0.00475
853827592514924,1.0013450000000002,0.0,0.9932500000000001,0.006750000000000001
1052030010736714,1.00162,0.0,0.99225,0.007750000000000002
993068073743470,1.0012300000000003,0.0,0.9933,0.0067
375074238073900,1.00139,0.0,0.9923000000000002,0.007700000000000001
416178520884477,1.0009000000000001,0.0,0.9939499999999999,0.006049999999999999
874051135843279,1.000995,0.0,0.9945,0.0055
12944511869278,1.0008250000000003,0.0,0.9945,0.0055
542029227742456,1.0011499999999998,0.0,0.9938500000000001,0.006149999999999999
1011744331896734,1.0007350000000002,0.0,0.99515,0.004849999999999999
211701226972609,1.00085,0.0,0.9961499999999999,0.00385
292918525777755,1.00126,0.0,0.9933499999999998,0.0066500000000000005
731147908347497,1.0011899999999998,0.0,0.9936,0.0064
985549376192247,1.0014999999999998,0.0,0.9925500000000002,0.007450000000000001
873456432950595,1.0007100000000002,0.0,0.9950000000000001,0.004999999999999999
422219896800918,1.00118,0.0,0.9934000000000001,0.006599999999999999
900740014674953,1.0011550000000002,0.0,0.993,0.007000000000000001
1020578668480920,1.0011800000000002,0.0,0.9936,0.006399999999999999
343569160877337,1.0010750000000002,0.0,0.9933500000000002,0.0066500000000000005
78804909138230,1.001045,0.0,0.9934499999999999,0.00655
333614425743970,1.00078,0.0,0.9962,0.0038
974443487743328,1.0012600000000003,0.0,0.9929,0.0071
703985244396274,1.001305,0.0,0.9928999999999999,0.0070999999999999995
1122578106359740,1.0008400000000002,0.0,0.99415,0.005849999999999998
492938554100859,1.00097,0.0,0.99455,0.00545
170902461924754,1.0013549999999998,0.0,0.994,0.005999999999999999
260045648084392,1.0009200000000003,0.0,0.9954500000000002,0.00455
450419983107763,1.0015649999999998,0.0,0.99045,0.00955
543308666121182,1.0017,0.0,0.9909500000000001,0.009049999999999999
593849570694833,1.00111,0.0,0.9938500000000001,0.006149999999999999
582382717235568,1.000985,0.0,0.99405,0.0059499999999999996
1123570616129223,1.0011100000000002,0.0,0.9934000000000001,0.0066
680622798933824,1.00049,0.0,0.9972500000000002,0.00275
201764007966294,1.000755,0.0,0.9952,0.0048
453356923466257,1.001325,0.0,0.9930500000000002,0.0069500000000000004
346214149398000,1.0010149999999998,0.0,0.9945999999999999,0.005399999999999999
353918643079908,1.001045,0.0,0.9932000000000001,0.0068000000000000005
971536625474344,1.00059,0.0,0.9958,0.0042
799035771825238,1.001605,0.0,0.9914500000000002,0.00855
1114806189928891,1.000995,0.0,0.9945,0.0055
216465895742590,1.00087,0.0,0.9943000000000002,0.005699999999999999
926435018171726,1.0012,0.0,0.9931000000000001,0.006900000000000001
744517311885370,1.0008599999999999,0.0,0.9945499999999999,0.00545
812580382463326,1.0011200000000002,0.0,0.9934,0.0066
521742092743191,1.0009400000000002,0.0,0.9942499999999999,0.00575
1008612444973162,1.00108,0.0,0.9943000000000002,0.005699999999999999
121838283310165,1.0006100000000002,0.0,0.9966000000000002,0.0034000000000000002
431006493426170,1.0016950000000002,0.0,0.9912500000000002,0.008749999999999999
765322069857382,1.00137,0.0,0.99365,0.00635
725201757884584,1.000715,0.0,0.9953000000000001,0.004699999999999999
184656659025018,1.000985,0.0,0.9945,0.0055
1034686135547599,1.00127,0.0,0.99365,0.00635
380972098894405,1.00109,0.0,0.9933,0.0067
742183958399040,1.000695,0.0,0.9960000000000001,0.004000000000000001
37852570490343,1.001215,0.0,0.9941500000000001,0.005849999999999999
734109262104827,1.0010350000000001,0.0,0.9935500000000002,0.00645
401686787590537,1.0011549999999998,0.0,0.9935500000000002,0.00645
350020380685320,1.00119,0.0,0.9939500000000001,0.006049999999999999
484612500106051,1.000905,0.0,0.9951000000000001,0.0049
604884003999171,1.0012699999999997,0.0,0.9931500000000002,0.00685
501697692195937,1.0010150000000002,0.0,0.99375,0.006249999999999999
851083349436041,1.0011899999999998,0.0,0.9926999999999999,0.007300000000000001
796940938751527,1.00149,0.0,0.99175,0.008250000000000002
7713914261614,1.0014949999999998,0.0,0.9917000000000001,0.0083
