step,mean_aspect_ratio,fraction_elongated,fraction_round,fraction_binary
100,1.0,0.0,1.0,0.0
200,1.0258093750000001,0.0008750000000000003,0.9209218749999997,0.078203125
300,1.0172484375,0.0008593750000000003,0.9412343750000005,0.05790625000000001
400,1.0134578124999998,0.0006406250000000002,0.9483593750000003,0.05099999999999998
500,1.0111984375,0.0006093750000000001,0.9526250000000003,0.046765625
600,1.0106078125000002,0.0005312500000000001,0.9540937500000003,0.045375000000000006
700,1.0099578125000002,0.000359375,0.9557500000000003,0.043890624999999996
800,1.0091921875,0.000234375,0.9568437500000002,0.04292187499999999
900,1.009034375,0.00020312500000000002,0.9567343750000001,0.0430625
1000,1.0089828124999998,0.00021875000000000003,0.9573281250000001,0.042453124999999994
1100,1.0084218749999996,0.00017187500000000002,0.9585468750000002,0.04128125
1200,1.0085859374999995,0.00017187500000000002,0.9589062500000003,0.040921874999999996
1300,1.0083890624999998,0.000203125,0.9581562500000005,0.041640625
1400,1.0086328125000004,0.0001875,0.9579375000000003,0.04187499999999999
1500,1.0088156250000002,0.00020312500000000002,0.9580937500000001,0.04170312499999998
1600,1.0087,0.0001875,0.9585156250000003,0.041296875
1700,1.0083109375000003,0.000171875,0.9587031250000001,0.041124999999999995
1800,1.008496875,0.000109375,0.9582343750000002,0.041656249999999985
1900,1.0085234374999998,0.000109375,0.958078125,0.04181249999999999
2000,1.008334375,9.375e-05,0.9588124999999998,0.04109374999999999
2100,1.0083015625000002,0.000125,0.9592500000000003,0.04062499999999999
2200,1.00819375,0.00014062500000000002,0.9588281250000004,0.04103124999999998
2300,1.0081859374999997,0.000125,0.9591093750000005,0.04076562500000001
2400,1.0083765624999999,0.000125,0.9589531250000003,0.040921874999999996
2500,1.0080328125000002,6.25e-05,0.960421875,0.03951562499999999
2600,1.008009375,7.8125e-05,0.9592500000000005,0.04067187499999998
2700,1.00775625,6.25e-05,0.9609843750000004,0.03895312499999998
2800,1.0077265624999998,6.25e-05,0.9606875000000002,0.03925
2900,1.0079031250000001,6.25e-05,0.9605468749999999,0.039390625000000005
3000,1.0080500000000001,7.8125e-05,0.9598125,0.040109374999999975
3100,1.008453125,7.8125e-05,0.9589687500000001,0.04095312500000001
3200,1.0079078124999998,7.8125e-05,0.9610156249999999,0.03890624999999999
3300,1.0081875000000002,7.8125e-05,0.9611250000000002,0.038796874999999995
3400,1.007878125,7.8125e-05,0.9611718750000001,0.03874999999999999
3500,1.0077500000000001,4.6875e-05,0.9612500000000002,0.038703125000000005
3600,1.0079484374999996,6.25e-05,0.9615156250000002,0.038421875
3700,1.0079265625,4.6875e-05,0.9604687499999998,0.039484375
3800,1.008303125,3.125e-05,0.9601718749999998,0.03979687499999998
3900,1.0082390625,4.6875e-05,0.9610781250000004,0.03887500000000001
4000,1.0080687500000003,7.8125e-05,0.961453125,0.038468749999999996
4100,1.0082390625,0.000109375,0.9612187500000002,0.03867187499999999
4200,1.0083437499999997,0.000125,0.9609062500000001,0.03896874999999999
4300,1.0083609375,0.000125,0.9611249999999999,0.03874999999999999
4400,1.0084812499999998,0.000125,0.9595468749999999,0.040328125
4500,1.0084640624999996,0.00017187500000000004,0.9603593750000005,0.03946875
4600,1.0085203125,0.00015625000000000003,0.9602656250000003,0.039578125000000006
4700,1.0084734375,0.00023437500000000005,0.9610156250000003,0.03875
4800,1.0083828125,0.00023437500000000002,0.9607812500000003,0.038984375
4900,1.0085843749999999,0.00021874999999999998,0.9610781250000003,0.038703125
5000,1.0083625,0.00025,0.9607187500000001,0.039031249999999997
5100,1.0083156250000003,0.000265625,0.9621718750000003,0.037562499999999985
5200,1.0084765625,0.00028125,0.9616718750000001,0.03804687500000001
5300,1.0082859375,0.0001875,0.9618437500000002,0.037968749999999996
5400,1.0083265625,0.00020312500000000002,0.9618281250000004,0.03796874999999999
5500,1.0082375,0.000203125,0.9617500000000003,0.038046874999999994
5600,1.0081968749999999,0.000125,0.961421875,0.038453124999999984
5700,1.0081921875000004,0.00014062500000000002,0.9625781250000003,0.037281249999999995
5800,1.0082968750000003,0.000125,0.9614062500000001,0.03846874999999999
5900,1.008690625,0.00020312500000000002,0.9608437500000002,0.038953125
6000,1.0078999999999996,0.0001875,0.9640000000000004,0.03581249999999999
6100,1.0078796875,0.00015625,0.9632187500000005,0.036625
6200,1.0085421874999998,0.00021875,0.9614218750000003,0.03835937499999999
6300,1.0079421874999999,0.000265625,0.9637343749999999,0.036000000000000004
6400,1.0079109374999997,0.00028125,0.9630468750000001,0.036671874999999986
6500,1.008303125,0.0003125,0.9629531250000001,0.03673437500000001
6600,1.0081765624999999,0.000265625,0.9621093749999997,0.037625000000000006
6700,1.008303125,0.00028125000000000003,0.9620468750000002,0.037671874999999994
6800,1.0082671874999996,0.0003125,0.963125,0.03656249999999999
6900,1.0082999999999998,0.000171875,0.9624218750000003,0.037406249999999995
7000,1.0081296875,0.00014062500000000002,0.9633906250000002,0.036468749999999994
7100,1.0080562499999997,0.00015625,0.9629218750000001,0.036921875
7200,1.008015625,0.0001875,0.9639218750000002,0.03589062499999999
7300,1.0075703124999997,0.000234375,0.9643906250000002,0.035375
7400,1.0082796875,0.00021875,0.9629218750000003,0.03685937499999999
7500,1.0079718749999997,0.000171875,0.9644375,0.035390625000000016
7600,1.0078156249999999,0.0001875,0.9650937500000004,0.03471874999999999
7700,1.0081437500000001,0.000234375,0.9630156250000002,0.036750000000000005
7800,1.0079749999999996,0.00021874999999999998,0.963875,0.03590624999999999
7900,1.0077171875,0.00021874999999999998,0.9645937500000001,0.0351875
8000,1.0077828125000003,0.00015625,0.9638437500000003,0.03599999999999999
8100,1.00796875,0.0001875,0.9638906250000001,0.035921875000000006
8200,1.0081265624999998,0.000171875,0.963859375,0.03596874999999999
8300,1.0081265625,0.000203125,0.9635781250000002,0.03621874999999999
8400,1.0076999999999998,0.000125,0.9647187500000001,0.03515624999999999
8500,1.0077312499999997,0.00021874999999999998,0.9649687500000003,0.034812499999999996
8600,1.0079640625000004,0.000234375,0.9647187500000003,0.035046875000000005
8700,1.0079171875,0.00015625,0.9637031249999998,0.03614062499999999
8800,1.0075484375000003,0.00015625,0.9654218750000002,0.03442187499999999
8900,1.007365625,0.000125,0.9657968750000001,0.034078124999999994
9000,1.0075781249999995,0.000109375,0.9650781250000001,0.034812499999999996
9100,1.0073015624999997,9.375e-05,0.9657031250000003,0.03420312499999999
9200,1.0074125,0.000109375,0.9647656250000001,0.03512499999999998
9300,1.0074984375,0.00014062500000000002,0.9652187500000003,0.03464062499999998
9400,1.0073296875,7.8125e-05,0.9660156250000004,0.033906249999999985
9500,1.0072859375,6.25e-05,0.9651406250000002,0.034796874999999984
9600,1.0072953125,0.00014062500000000002,0.9650781250000003,0.03478124999999999
9700,1.0075296875,0.000125,0.9649843750000002,0.034890625
9800,1.0072578124999998,0.000125,0.9661562499999999,0.03371874999999999
9900,1.0074750000000001,0.000109375,0.9658593750000004,0.03403125
10000,1.0077484375,0.00014062500000000002,0.964140625,0.03571874999999999
10100,1.0074109375,0.00014062500000000002,0.9653437499999997,0.03451562499999998
10200,1.0074421875000001,0.00014062500000000002,0.9649375000000003,0.034921875
10300,1.0075281249999999,0.000125,0.965078125,0.034796874999999984
10400,1.0076328125000003,0.000171875,0.9650156250000002,0.03481249999999999
10500,1.0079640625000004,0.00021875,0.9648906250000002,0.034890625
10600,1.0080453125,0.00020312500000000002,0.964703125,0.03509374999999999
10700,1.0081515625,0.00025,0.9651406250000003,0.03460937499999999
10800,1.0083671875,0.0003125,0.9636406249999999,0.03604687499999999
10900,1.008675,0.00046875,0.9648124999999997,0.034718749999999986
11000,1.00886875,0.0006093750000000001,0.9644531249999999,0.0349375
11100,1.008696875,0.000625,0.9651406249999999,0.034234375000000004
11200,1.0088343750000002,0.000625,0.9646406250000005,0.03473437499999998
11300,1.0090859375,0.000859375,0.9644687500000003,0.03467187499999999
11400,1.0092828125000002,0.00096875,0.9639843750000003,0.03504687499999998
11500,1.0093328124999996,0.00090625,0.9641874999999998,0.03490624999999999
11600,1.0093109375,0.00096875,0.9654375000000001,0.03359374999999999
11700,1.0094421875000001,0.001046875,0.9652343750000003,0.03371874999999999
11800,1.0095171875000002,0.00128125,0.9661406249999999,0.03257812499999999
11900,1.0099296875000001,0.00125,0.9655312500000002,0.033218750000000005
12000,1.0099328125,0.00103125,0.9645625000000003,0.03440624999999999
12100,1.0098874999999998,0.0009375,0.964390625,0.034671875
12200,1.0098343749999998,0.001,0.9647031250000004,0.034296875000000004
12300,1.0098187500000002,0.001015625,0.9646093750000004,0.034375
12400,1.0098249999999998,0.0010625,0.9641093749999998,0.03482812499999999
12500,1.0097531249999998,0.0012031250000000002,0.96496875,0.033828125
12600,1.0099796874999998,0.001078125,0.9649531249999999,0.03396875
12700,1.00999375,0.00109375,0.96559375,0.0333125
12800,1.0100921875,0.001046875,0.9648125000000001,0.03414062499999999
12900,1.0102015625,0.001078125,0.965515625,0.03340624999999999
13000,1.0098078124999998,0.00096875,0.965359375,0.03367187499999999
13100,1.009540625,0.0008749999999999999,0.9649843750000003,0.034140624999999994
13200,1.0090375000000003,0.000671875,0.9655781250000004,0.03375
13300,1.0087312500000005,0.00071875,0.9673593750000005,0.031921875
13400,1.0087968750000003,0.00078125,0.9667187500000004,0.0325
13500,1.0085234375000005,0.000703125,0.967,0.032296874999999996
13600,1.00843125,0.0006562499999999999,0.9673125000000004,0.03203124999999999
13700,1.0087015625,0.0006093749999999999,0.965703125,0.033687499999999995
13800,1.0084671875000002,0.0006406249999999999,0.9673125000000001,0.03204687499999999
13900,1.0087781250000003,0.0006718750000000001,0.9664062500000002,0.03292187499999999
14000,1.0087734375,0.00078125,0.9665781249999998,0.03264062499999999
14100,1.0087078125000002,0.00075,0.9671250000000002,0.032125
14200,1.0088562500000005,0.000890625,0.96740625,0.03170312499999999
14300,1.0092109375,0.000984375,0.966640625,0.03237499999999999
14400,1.0095296875,0.0009375,0.9663906250000001,0.032671874999999996
14500,1.00959375,0.001015625,0.9654375,0.033546875
14600,1.0097203125000003,0.001015625,0.965671875,0.033312499999999995
14700,1.01028125,0.0010625,0.9654843750000002,0.03345312499999999
14800,1.0102140625000002,0.001171875,0.9655156249999999,0.033312499999999995
14900,1.0104890625000003,0.0011406250000000001,0.9651250000000001,0.03373437499999998
15000,1.0107906249999998,0.001359375,0.9654062500000001,0.03323437499999999
15100,1.0109453125,0.00146875,0.96509375,0.033437499999999995
15200,1.0112781249999998,0.0015937500000000001,0.9643906250000004,0.034015625
15300,1.0112890625,0.001484375,0.9634531250000001,0.03506249999999999
15400,1.0111593750000003,0.0015625,0.9639843750000003,0.034453124999999994
15500,1.0109718750000003,0.0015625,0.9649218750000002,0.033515624999999986
15600,1.0107796875000001,0.001484375,0.9653750000000003,0.03314062499999999
15700,1.0105624999999998,0.0016250000000000001,0.9649062500000003,0.03346874999999999
15800,1.0113062500000003,0.00165625,0.963890625,0.03445312499999999
15900,1.0117500000000001,0.00190625,0.9625937499999999,0.0355
16000,1.0119843749999997,0.0018593750000000001,0.9634218750000001,0.03471875
16100,1.0121000000000002,0.001953125,0.9641093749999999,0.033937499999999995
16200,1.0125046875,0.002140625,0.9635312500000001,0.034328125
16300,1.0129,0.00225,0.9627812499999999,0.03496874999999999
16400,1.0128921875000003,0.00234375,0.9627031249999997,0.03495312499999999
16500,1.0128421875,0.0021874999999999998,0.962625,0.03518749999999999
16600,1.0123062500000006,0.001890625,0.963484375,0.03462499999999998
16700,1.01223125,0.001953125,0.9631718750000002,0.034874999999999996
16800,1.0124609375000002,0.001890625,0.9623593750000003,0.03574999999999998
16900,1.0122671875000002,0.00184375,0.9637812499999998,0.03437499999999999
17000,1.0123000000000002,0.002015625,0.9634687500000002,0.034515624999999994
17100,1.01245,0.001875,0.9626406250000004,0.03548437499999999
17200,1.0122281249999998,0.001921875,0.964609375,0.03346874999999999
17300,1.0121203124999998,0.00209375,0.96365625,0.03425
17400,1.0125937500000002,0.002171875,0.9641250000000005,0.03370312499999999
17500,1.0119593750000002,0.00203125,0.9648750000000004,0.03309375
17600,1.011840625,0.00215625,0.9654218750000002,0.032421874999999996
17700,1.0120640624999997,0.002125,0.9647187500000001,0.03315624999999999
17800,1.012071875,0.0022187500000000002,0.96475,0.03303125
17900,1.0118218749999999,0.0020625,0.9655,0.032437499999999994
18000,1.0111062499999999,0.00196875,0.9655625000000003,0.03246874999999999
18100,1.0112734375,0.001921875,0.9648125000000002,0.03326562499999999
18200,1.01125625,0.001953125,0.965953125,0.03209374999999999
18300,1.01148125,0.001921875,0.9658750000000002,0.03220312499999999
18400,1.0118015625,0.00203125,0.96590625,0.0320625
18500,1.0118796875,0.0021875,0.9658281250000004,0.031984374999999995
18600,1.0118453125,0.00221875,0.9668125000000004,0.03096875
18700,1.0117609375000003,0.00221875,0.966015625,0.031765625
18800,1.0112687500000002,0.00215625,0.9660312500000001,0.03181249999999999
18900,1.0113765625000002,0.002125,0.9656562499999999,0.032218749999999984
19000,1.0116312500000002,0.002140625,0.9658281249999999,0.03203125
19100,1.0119421875000003,0.00215625,0.9653750000000001,0.03246875
19200,1.01258125,0.00240625,0.9641093749999998,0.033484375
19300,1.0123296875,0.002125,0.9646718750000002,0.03320312499999999
19400,1.0118093750000003,0.0022031250000000002,0.965390625,0.03240624999999999
19500,1.012403125,0.0022343750000000002,0.9641406250000005,0.033625
19600,1.0122953124999998,0.0023750000000000004,0.9643593750000001,0.033265624999999986
19700,1.0121234375,0.0023750000000000004,0.9654531249999997,0.03217187499999999
19800,1.0121093749999999,0.0024375,0.9650312500000002,0.032531250000000005
19900,1.0120437500000001,0.0024843750000000005,0.9656718750000002,0.03184374999999999
20000,1.0116625,0.0023750000000000004,0.9645468750000001,0.033078125
20100,1.01095,0.00203125,0.965875,0.03209375
20200,1.0108078125,0.0020625,0.9654531250000004,0.032484375
20300,1.010453125,0.0018124999999999999,0.9660312500000002,0.03215624999999999
20400,1.0102796875000004,0.0016875,0.965734375,0.03257812499999999
20500,1.0105140624999998,0.001640625,0.9655000000000002,0.03285937499999999
20600,1.0099734375000002,0.001640625,0.966078125,0.03228125
20700,1.00983125,0.0015624999999999999,0.9661875000000002,0.03224999999999999
20800,1.0097734374999996,0.001359375,0.9671093749999999,0.03153124999999999
20900,1.0092656250000003,0.00115625,0.9668750000000003,0.03196875
21000,1.0087546874999995,0.001,0.9663749999999998,0.032624999999999994
21100,1.0086093749999998,0.000828125,0.967171875,0.031999999999999994
21200,1.0085203124999997,0.000765625,0.9672968750000001,0.0319375
21300,1.0084125,0.000640625,0.9669687500000002,0.032390625
21400,1.0078296875,0.000578125,0.9684531250000001,0.030968749999999993
21500,1.0080109375000001,0.0005937500000000001,0.9675781250000001,0.03182812499999999
21600,1.0083328125000002,0.000453125,0.9661562500000002,0.03339062499999999
21700,1.0077343749999998,0.00040625000000000004,0.9672968750000002,0.032296874999999996
21800,1.0072843749999998,0.00023437500000000002,0.967625,0.03214062499999999
21900,1.0076625000000001,0.000296875,0.966625,0.033078124999999986
22000,1.007275,0.00025000000000000006,0.9680468750000001,0.031703125
22100,1.006903125,0.00021875000000000003,0.96890625,0.030874999999999996
22200,1.0070390625,0.00017187500000000004,0.9674531249999999,0.03237500000000001
22300,1.0071999999999999,0.00021875000000000003,0.9677500000000002,0.03203124999999999
22400,1.0070593749999999,0.00034375000000000003,0.9682343750000001,0.03142187499999999
22500,1.0070187500000003,0.00031250000000000006,0.96896875,0.03071875
22600,1.006984375,0.00031250000000000006,0.9690000000000002,0.030687499999999996
22700,1.0071296874999998,0.00021875000000000003,0.9686562500000001,0.031124999999999993
22800,1.0069875000000001,0.00028125000000000003,0.9682343750000002,0.031484375
22900,1.0076156250000001,0.000359375,0.966875,0.03276562499999999
23000,1.0075671875000003,0.00042187500000000005,0.9676562500000004,0.03192187499999999
23100,1.0075421875,0.000421875,0.9687812500000003,0.030796874999999987
23200,1.0079218750000003,0.000515625,0.9678749999999999,0.031609374999999995
23300,1.0080625,0.000546875,0.9671093750000002,0.03234374999999999
23400,1.0082,0.0006718750000000002,0.967921875,0.03140624999999998
23500,1.0081671875,0.0006718750000000001,0.96771875,0.03160937499999999
23600,1.00885,0.0007343750000000001,0.9666718750000002,0.032593749999999984
23700,1.0086609375000002,0.0008281250000000002,0.9676093750000001,0.031562499999999986
23800,1.0086624999999998,0.000828125,0.9674843750000003,0.03168749999999999
23900,1.0091015625000002,0.000859375,0.9673593750000002,0.03178124999999999
24000,1.0088109375,0.0009375000000000001,0.9671093750000002,0.03195312499999999
24100,1.0094468749999999,0.001234375,0.9660312500000007,0.03273437499999998
24200,1.0097375,0.0013593750000000001,0.9665312500000003,0.03210937499999999
24300,1.0099265625,0.001421875,0.966640625,0.031937499999999994
24400,1.0108343749999997,0.001484375,0.9646718750000003,0.033843749999999985
24500,1.0105609375000002,0.001640625,0.9657812499999999,0.032578124999999986
24600,1.0105234375000005,0.0016718750000000002,0.96596875,0.03235937499999999
