step,mean_aspect_ratio,fraction_elongated,fraction_round,fraction_binary
100,1.0,0.0,1.0,0.0
200,1.03229375,0.0014687500000000007,0.9041562499999999,0.09437500000000003
300,1.0243687499999996,0.0018437500000000008,0.923375,0.07478125
400,1.0208953124999998,0.0018437500000000006,0.9298281250000002,0.068328125
500,1.0194109375,0.0018750000000000006,0.93409375,0.06403125000000001
600,1.0179671875,0.0017812500000000005,0.9346562500000001,0.06356250000000002
700,1.0172921874999998,0.0015468750000000003,0.9354218749999996,0.06303125
800,1.0165531250000002,0.0014375000000000004,0.9362968749999997,0.062265625000000005
900,1.015734375,0.0013750000000000004,0.9384687499999999,0.060156249999999994
1000,1.0161296875,0.0013437500000000003,0.937265625,0.061390625
1100,1.0160515625,0.0014062500000000002,0.9373749999999998,0.06121875000000001
1200,1.0163718750000001,0.0015156250000000003,0.9357499999999995,0.06273437500000001
1300,1.0167921874999997,0.0017812500000000003,0.9362812500000001,0.06193749999999999
1400,1.0169718749999999,0.0017968750000000003,0.9352031250000001,0.06299999999999997
1500,1.0171890625,0.00171875,0.93521875,0.06306250000000002
1600,1.0173703125,0.0019375,0.9351406249999996,0.06292187500000002
1700,1.0178265625,0.002015625,0.9345937499999999,0.06339062499999998
1800,1.0175703124999997,0.002046875,0.9361875000000001,0.06176562500000002
1900,1.0180046875000002,0.00246875,0.9364687500000001,0.0610625
2000,1.0184687500000003,0.002578125,0.9354531250000001,0.06196874999999998
2100,1.0194875000000003,0.0026875000000000002,0.9347187499999997,0.06259375
2200,1.0194656249999998,0.002734375,0.9357500000000002,0.06151562499999999
2300,1.0192671875,0.00303125,0.937375,0.05959374999999999
2400,1.0190875000000001,0.003109375,0.9373750000000001,0.05951562500000001
2500,1.0191953125,0.0030625,0.93775,0.05918750000000001
2600,1.0190718749999998,0.0031875000000000002,0.9383125000000001,0.058499999999999976
2700,1.0197374999999997,0.0032031250000000002,0.93659375,0.06020312499999999
2800,1.0189390624999997,0.00315625,0.93784375,0.05899999999999999
2900,1.0190421875,0.00315625,0.9371093749999998,0.05973437499999999
3000,1.0196015625000003,0.003140625,0.9368749999999998,0.05998437500000003
3100,1.0200749999999998,0.003125,0.9355312499999997,0.06134375
3200,1.0195062499999998,0.003171875,0.9381718750000001,0.05865625000000001
3300,1.0197000000000003,0.00315625,0.9384531250000002,0.058390625
3400,1.01901875,0.002984375,0.9378437499999999,0.059171875000000006
3500,1.0185765625,0.002515625,0.9387812499999998,0.05870312500000002
3600,1.0193859374999998,0.002671875,0.9378906250000001,0.05943750000000001
