step,N_round,MAX_round,2_MAX_round,N_elongated,MAX_elongated,2_MAX_elongated,N_round_2,MAX_round_2,2_MAX_round_2,N_elongated_2,MAX_elongated_2,2_MAX_elongated_2
100,171.1875,766.59375,8.859375,0.0,0.0,0.0,2.171875,998.71875,0.75,0.0,0.0,0.0
200,106.203125,273.078125,24.4375,392.15625,12.25,7.65625,33.828125,401.390625,15.03125,41.375,397.578125,28.265625
300,126.796875,138.15625,42.328125,386.015625,12.78125,8.609375,32.9375,366.984375,36.25,45.4375,327.65625,51.953125
400,121.765625,117.5625,50.84375,361.546875,15.984375,10.046875,29.703125,385.359375,38.265625,45.65625,273.65625,72.984375
500,106.609375,170.171875,61.640625,322.03125,18.609375,11.234375,25.078125,431.453125,36.15625,49.328125,232.125,65.953125
600,88.578125,236.859375,74.1875,286.8125,22.890625,13.359375,22.015625,491.484375,20.03125,50.671875,218.28125,60.1875
700,73.46875,338.015625,57.546875,255.28125,24.625,15.328125,20.515625,522.53125,15.5,49.84375,194.34375,63.875
800,63.21875,391.53125,55.671875,231.90625,28.3125,17.484375,19.9375,538.5625,17.40625,46.578125,218.421875,59.015625
900,54.765625,462.9375,28.421875,213.46875,33.953125,19.671875,19.421875,548.53125,14.890625,44.8125,218.96875,53.59375
1000,48.25,470.390625,38.75,198.515625,38.859375,21.84375,18.671875,552.625,16.3125,42.921875,227.96875,51.984375
1100,46.296875,464.609375,41.46875,190.171875,43.6875,24.84375,18.265625,552.328125,15.6875,40.203125,236.265625,50.890625
1200,43.6875,480.703125,33.125,184.953125,50.703125,24.671875,17.859375,550.6875,13.140625,38.484375,261.21875,47.0625
1300,41.828125,475.640625,32.203125,179.171875,55.4375,29.09375,19.625,531.5625,18.03125,34.890625,281.140625,45.625
1400,41.0625,485.140625,23.21875,170.703125,66.21875,32.1875,19.34375,533.3125,15.859375,33.90625,292.59375,42.09375
1500,39.3125,484.8125,27.484375,165.4375,69.609375,30.9375,18.578125,533.359375,15.203125,33.0,295.109375,35.90625
1600,38.328125,476.703125,24.25,166.375,77.9375,33.515625,18.6875,523.78125,13.984375,30.234375,324.703125,36.828125
1700,37.625,460.140625,31.34375,163.65625,83.765625,34.515625,18.75,503.90625,22.09375,30.109375,318.59375,43.390625
1800,37.03125,469.859375,20.859375,162.03125,83.4375,37.640625,19.484375,507.09375,16.234375,29.515625,334.609375,42.4375
1900,39.0625,453.03125,26.640625,159.34375,93.71875,40.9375,20.484375,491.015625,20.953125,28.546875,345.375,35.0
2000,36.140625,433.921875,37.6875,161.34375,94.4375,44.1875,19.859375,478.0625,26.625,28.4375,356.4375,34.6875
2100,37.578125,427.71875,33.375,161.421875,104.0625,44.703125,19.484375,463.25,30.015625,27.046875,368.90625,38.5625
2200,39.15625,406.546875,36.046875,159.890625,100.625,48.375,21.203125,448.78125,31.8125,25.625,390.859375,31.625
2300,38.65625,397.0625,38.734375,159.59375,118.984375,45.3125,20.734375,437.65625,33.65625,25.921875,390.640625,34.375
2400,38.203125,385.40625,39.9375,156.65625,121.59375,50.609375,20.828125,428.8125,33.609375,26.84375,392.671875,38.28125
2500,38.390625,374.921875,46.078125,157.078125,113.25,51.21875,22.34375,427.390625,25.921875,25.515625,394.59375,40.828125
2600,37.09375,374.875,42.96875,152.3125,126.21875,50.3125,22.453125,411.0,34.15625,25.546875,404.34375,33.328125
2700,37.84375,355.609375,50.40625,154.015625,126.90625,51.390625,21.421875,406.4375,37.234375,25.546875,410.296875,35.25
2800,37.859375,350.71875,51.078125,152.25,133.703125,51.96875,22.46875,398.4375,36.0625,24.234375,430.90625,26.90625
2900,37.828125,358.421875,48.5,150.078125,141.828125,48.40625,22.296875,386.609375,46.03125,24.015625,429.34375,30.03125
3000,37.5625,348.109375,53.9375,146.84375,143.953125,53.15625,22.515625,391.953125,39.734375,24.171875,433.390625,27.3125
3100,37.828125,356.453125,41.1875,147.546875,137.59375,54.6875,22.046875,399.421875,33.578125,24.796875,427.484375,31.1875
3200,37.265625,349.09375,50.375,143.125,132.6875,57.984375,21.921875,390.59375,39.5625,23.5,421.359375,40.078125
3300,37.09375,340.984375,51.703125,147.328125,132.21875,57.375,21.421875,379.875,46.40625,23.65625,431.40625,32.96875
3400,36.71875,338.125,57.90625,146.3125,133.890625,60.265625,21.75,380.0625,48.359375,24.046875,432.140625,32.21875
3500,35.921875,340.140625,61.296875,144.90625,137.28125,59.328125,21.46875,386.46875,46.75,24.609375,429.8125,34.0
3600,35.234375,357.546875,45.765625,143.625,145.140625,54.453125,21.046875,384.46875,44.046875,23.796875,428.84375,35.96875
3700,35.5,342.5625,59.40625,142.671875,145.28125,60.828125,20.96875,389.03125,41.859375,24.09375,421.578125,34.875
3800,35.546875,337.609375,58.046875,143.390625,151.890625,56.1875,21.078125,385.03125,43.3125,24.03125,436.609375,29.21875
3900,35.453125,344.28125,49.546875,146.03125,150.453125,58.796875,21.25,380.09375,44.609375,22.703125,442.609375,32.109375
4000,36.234375,343.359375,47.65625,143.265625,151.328125,57.59375,22.015625,377.15625,40.046875,24.0625,445.515625,23.3125
4100,35.71875,343.078125,42.140625,144.109375,147.171875,62.078125,21.765625,373.515625,42.390625,23.703125,433.0625,31.65625
4200,36.359375,341.875,48.34375,143.28125,155.34375,57.859375,21.875,369.953125,46.984375,23.9375,430.6875,34.28125
4300,35.5625,332.25,54.03125,144.125,155.125,53.75,21.359375,360.265625,50.109375,22.390625,452.96875,24.859375
4400,35.90625,323.21875,50.875,146.28125,149.71875,60.078125,21.71875,366.59375,38.96875,23.28125,454.578125,30.3125
4500,36.4375,314.65625,51.125,147.453125,172.4375,58.125,22.359375,344.71875,46.4375,22.4375,463.34375,27.46875
4600,36.53125,303.6875,56.53125,148.609375,178.140625,61.6875,22.84375,340.125,49.890625,22.0625,472.328125,28.1875
4700,38.46875,281.140625,69.25,144.640625,170.15625,64.234375,22.640625,323.609375,63.6875,22.21875,472.3125,25.96875
4800,37.921875,285.46875,60.671875,144.984375,168.640625,63.375,22.328125,335.046875,52.0,23.296875,465.53125,29.546875
4900,38.203125,284.15625,63.96875,145.015625,175.53125,63.5,23.40625,319.765625,59.8125,23.125,472.03125,30.234375
5000,36.796875,284.515625,63.21875,146.578125,182.59375,58.421875,22.71875,316.046875,59.953125,24.203125,465.75,36.90625
5100,36.875,303.015625,57.3125,143.15625,173.359375,64.75,22.4375,330.734375,57.9375,23.890625,467.21875,26.453125
5200,36.28125,293.984375,63.203125,143.03125,183.09375,61.125,21.890625,331.78125,57.1875,22.40625,461.578125,36.703125
5300,36.84375,294.796875,61.078125,141.796875,188.734375,63.078125,22.53125,332.015625,54.46875,23.15625,470.96875,28.4375
5400,35.625,294.234375,62.65625,139.78125,189.953125,66.40625,21.890625,330.09375,57.765625,23.140625,463.703125,36.921875
5500,36.828125,289.5625,64.71875,137.8125,176.609375,72.15625,21.828125,324.90625,61.40625,22.421875,461.3125,37.890625
5600,36.890625,287.03125,61.921875,139.796875,184.59375,65.9375,22.15625,321.734375,63.078125,21.640625,475.84375,31.296875
5700,37.0625,294.28125,60.0,138.6875,173.484375,71.671875,22.53125,325.015625,58.328125,21.234375,480.984375,26.890625
5800,35.59375,299.28125,57.40625,140.9375,176.4375,63.953125,21.609375,334.78125,53.5,22.703125,469.453125,27.0625
5900,35.765625,305.984375,56.03125,137.015625,164.53125,68.359375,22.171875,338.15625,52.15625,23.5625,453.84375,38.796875
6000,35.9375,298.6875,59.140625,138.734375,183.15625,63.109375,22.171875,327.515625,57.96875,22.1875,469.6875,28.203125
6100,34.4375,300.5,60.75,140.46875,170.921875,69.3125,21.265625,327.5,58.296875,21.703125,474.140625,27.640625
6200,34.828125,306.21875,56.546875,137.90625,185.4375,59.703125,21.015625,344.390625,48.0,22.296875,449.78125,36.953125
6300,33.21875,303.03125,64.6875,139.34375,188.65625,63.5,20.515625,336.453125,54.0625,23.109375,467.453125,26.109375
6400,32.90625,305.609375,58.71875,139.28125,198.96875,54.578125,20.75,332.609375,54.140625,22.5,458.015625,36.140625
6500,33.9375,292.0,61.90625,140.046875,196.484375,62.078125,21.28125,321.84375,57.75,20.984375,478.296875,30.703125
6600,34.3125,300.375,53.375,138.84375,201.296875,67.65625,21.25,330.375,49.765625,22.21875,473.953125,32.5625
6700,33.25,300.359375,52.953125,135.0,194.265625,72.8125,21.375,325.25,54.5,22.703125,480.28125,29.078125
6800,34.390625,290.25,62.625,135.453125,209.09375,64.890625,21.609375,316.1875,58.65625,22.375,477.890625,34.5
6900,33.765625,281.921875,64.21875,138.359375,198.71875,59.140625,20.90625,316.59375,59.796875,21.6875,489.140625,26.484375
7000,35.109375,277.03125,64.3125,139.296875,200.28125,63.734375,21.984375,304.078125,66.046875,22.046875,482.15625,30.5625
7100,34.5625,278.0625,61.078125,140.28125,198.96875,59.828125,21.234375,307.53125,60.515625,21.078125,496.9375,25.59375
7200,35.546875,278.1875,55.484375,140.515625,208.296875,61.875,21.953125,315.28125,50.015625,20.53125,503.546875,24.828125
7300,35.75,269.546875,58.390625,139.984375,214.609375,68.140625,22.515625,311.5625,47.234375,21.125,507.34375,25.75
7400,36.109375,268.515625,57.796875,141.828125,208.421875,68.40625,22.484375,297.28125,58.125,22.1875,497.9375,32.65625
7500,37.046875,253.734375,62.28125,140.984375,218.78125,67.46875,23.484375,281.171875,62.265625,20.875,506.796875,32.78125
7600,37.625,246.6875,60.265625,141.15625,220.890625,66.21875,23.90625,286.046875,53.25,20.546875,506.40625,35.71875
7700,37.90625,252.140625,54.015625,141.421875,205.78125,72.140625,23.359375,285.015625,53.609375,21.1875,504.5625,35.921875
7800,36.921875,249.859375,58.359375,140.109375,217.90625,67.21875,23.34375,277.171875,56.078125,21.21875,520.796875,24.03125
7900,38.015625,239.765625,63.75,140.671875,221.15625,66.0,23.671875,276.234375,56.890625,20.4375,515.9375,28.328125
8000,36.9375,237.890625,66.15625,140.390625,222.890625,66.125,23.46875,281.4375,55.1875,21.765625,504.09375,36.0625
8100,36.859375,237.109375,67.328125,137.8125,231.0,62.0625,22.765625,269.296875,66.765625,21.25,516.21875,24.53125
8200,37.0,247.78125,64.734375,138.65625,219.171875,64.34375,23.390625,272.1875,63.609375,21.453125,513.734375,25.484375
