step,N_round,MAX_round,2_MAX_round,N_elongated,MAX_elongated,2_MAX_elongated,N_round_2,MAX_round_2,2_MAX_round_2,N_elongated_2,MAX_elongated_2,2_MAX_elongated_2
100,19.234375,977.84375,2.671875,0.0,0.0,0.0,1.03125,999.96875,0.03125,0.0,0.0,0.0
200,5.125,956.953125,2.09375,33.9375,2.53125,1.78125,1.15625,962.4375,0.140625,22.515625,8.40625,3.59375
300,4.15625,971.125,1.421875,23.671875,1.9375,1.3125,1.03125,974.828125,0.046875,18.09375,4.34375,2.671875
400,3.46875,978.3125,1.328125,17.921875,1.515625,1.203125,1.015625,981.25,0.015625,14.984375,3.078125,1.84375
500,2.859375,982.03125,1.078125,15.453125,1.34375,1.078125,1.0,984.078125,0.0,13.421875,2.578125,1.53125
600,2.640625,983.109375,0.984375,14.828125,1.203125,1.03125,1.015625,984.921875,0.015625,13.375,2.078125,1.4375
700,2.484375,985.625,0.953125,12.53125,1.21875,1.015625,1.0,987.234375,0.0,11.4375,1.984375,1.28125
800,2.046875,987.21875,0.671875,11.53125,1.125,1.0,1.0,988.34375,0.0,10.546875,1.8125,1.25
900,2.390625,987.359375,0.765625,11.046875,1.078125,1.0,1.0,988.875,0.0,10.21875,1.6875,1.1875
1000,2.359375,987.8125,0.84375,10.625,1.109375,1.0,1.0,989.265625,0.0,9.90625,1.640625,1.140625
1100,2.15625,988.515625,0.734375,10.1875,1.0625,1.0,1.0,989.75,0.0,9.546875,1.609375,1.078125
1200,2.0625,989.5,0.875,9.140625,1.09375,1.0,1.0,990.765625,0.0,8.453125,1.703125,1.078125
1300,2.09375,989.609375,0.703125,9.078125,1.125,1.0,1.0,990.796875,0.0,8.390625,1.640625,1.140625
1400,2.140625,990.078125,0.734375,8.671875,1.078125,1.0,1.0,991.25,0.0,7.953125,1.59375,1.140625
1500,2.078125,990.484375,0.8125,8.1875,1.09375,1.0,1.0,991.71875,0.0,7.703125,1.4375,1.125
1600,2.125,990.53125,0.78125,8.140625,1.0625,0.984375,1.0,991.796875,0.0,7.671875,1.484375,1.03125
1700,2.046875,990.421875,0.640625,8.34375,1.125,1.0,1.0,991.53125,0.0,7.78125,1.5,1.140625
1800,1.890625,990.46875,0.59375,8.453125,1.125,1.0,1.0,991.421875,0.0,7.890625,1.5625,1.125
1900,1.96875,990.5625,0.78125,8.203125,1.09375,1.0,1.0,991.703125,0.0,7.515625,1.609375,1.140625
2000,2.0625,990.625,0.8125,8.046875,1.0625,1.0,1.0,991.859375,0.0,7.484375,1.515625,1.109375
2100,2.03125,990.6875,0.734375,8.109375,1.078125,1.0,1.0,991.8125,0.0,7.28125,1.5625,1.234375
2200,2.203125,991.015625,0.765625,7.53125,1.109375,1.0,1.0,992.328125,0.0,6.984375,1.515625,1.078125
2300,2.0625,990.828125,0.859375,7.8125,1.109375,1.0,1.0,992.078125,0.0,7.125,1.609375,1.140625
2400,1.9375,991.203125,0.734375,7.609375,1.09375,0.984375,1.0,992.296875,0.0,6.890625,1.59375,1.125
2500,2.046875,991.453125,0.78125,7.171875,1.15625,1.0,1.0,992.671875,0.0,6.75,1.484375,1.078125
2600,1.828125,991.625,0.5625,7.390625,1.0625,0.984375,1.0,992.546875,0.0,6.78125,1.484375,1.140625
2700,2.109375,991.0625,0.96875,7.484375,1.0625,0.984375,1.0,992.4375,0.0,6.953125,1.484375,1.078125
2800,1.890625,991.59375,0.71875,7.234375,1.125,1.0,1.0,992.640625,0.0,6.5,1.6875,1.15625
2900,1.890625,992.09375,0.578125,6.84375,1.09375,0.953125,1.0,993.046875,0.0,6.421875,1.375,1.046875
3000,1.984375,991.0,0.8125,7.609375,1.140625,1.0,1.0,992.25,0.0,6.96875,1.5625,1.171875
3100,1.9375,991.625,0.65625,7.234375,1.078125,1.0,1.0,992.6875,0.0,6.515625,1.578125,1.15625
3200,1.84375,992.203125,0.5625,6.78125,1.109375,1.015625,1.0,993.09375,0.0,6.25,1.5625,1.09375
3300,1.625,992.453125,0.546875,6.75,1.078125,1.0,1.0,993.171875,0.0,6.15625,1.5625,1.09375
3400,1.828125,992.15625,0.78125,6.6875,1.046875,1.0,1.0,993.265625,0.0,6.109375,1.53125,1.078125
3500,1.875,992.1875,0.703125,6.6875,1.09375,0.984375,1.0,993.1875,0.0,6.21875,1.453125,1.078125
3600,1.90625,992.53125,0.640625,6.453125,1.03125,0.96875,1.0,993.5,0.0,6.078125,1.34375,1.03125
3700,1.84375,992.109375,0.546875,6.875,1.09375,1.015625,1.0,993.015625,0.0,6.25,1.578125,1.09375
3800,1.78125,992.84375,0.515625,6.25,1.078125,0.953125,1.0,993.671875,0.0,5.8125,1.46875,1.0
3900,2.0,992.46875,0.625,6.40625,1.078125,0.984375,1.0,993.515625,0.0,5.9375,1.484375,1.046875
4000,1.921875,992.0625,0.75,6.828125,1.046875,0.984375,1.0,993.125,0.0,6.25,1.515625,1.046875
4100,1.75,993.359375,0.546875,5.796875,1.046875,0.9375,1.0,994.15625,0.0,5.5,1.296875,0.984375
4200,1.9375,992.234375,0.828125,6.53125,1.015625,1.0,1.0,993.421875,0.0,6.046875,1.40625,1.078125
4300,1.71875,992.546875,0.5625,6.59375,1.078125,1.0,1.0,993.3125,0.0,6.203125,1.390625,1.078125
4400,1.75,993.34375,0.640625,5.75,1.0,0.984375,1.0,994.234375,0.0,5.453125,1.28125,1.0
4500,1.75,992.421875,0.53125,6.734375,1.03125,0.96875,1.0,993.203125,0.0,6.1875,1.5,1.03125
4600,1.71875,992.65625,0.609375,6.40625,1.0625,0.953125,1.0,993.515625,0.0,5.890625,1.484375,1.015625
4700,1.859375,992.859375,0.578125,6.15625,1.078125,0.984375,1.0,993.765625,0.0,5.734375,1.46875,1.015625
4800,1.890625,992.546875,0.671875,6.40625,1.03125,0.984375,1.0,993.5625,0.0,5.921875,1.46875,1.03125
4900,1.796875,992.515625,0.5625,6.46875,1.078125,1.0,1.0,993.40625,0.0,5.890625,1.546875,1.109375
5000,1.84375,992.140625,0.75,6.65625,1.125,0.984375,1.0,993.21875,0.0,5.984375,1.671875,1.09375
5100,1.625,993.234375,0.546875,6.0,1.09375,0.96875,1.0,993.90625,0.0,5.546875,1.453125,1.0625
5200,2.140625,992.84375,0.828125,5.78125,1.03125,0.953125,1.0,994.15625,0.0,5.328125,1.40625,1.015625
5300,1.84375,993.015625,0.625,6.015625,1.03125,0.953125,1.0,993.921875,0.0,5.46875,1.53125,0.984375
5400,1.953125,992.59375,0.640625,6.25,1.09375,0.96875,1.0,993.640625,0.0,5.8125,1.453125,1.046875
5500,1.828125,992.828125,0.53125,6.234375,1.046875,0.984375,1.0,993.703125,0.0,5.671875,1.46875,1.109375
5600,1.8125,992.421875,0.671875,6.53125,1.078125,0.96875,1.0,993.390625,0.0,5.984375,1.46875,1.109375
5700,1.96875,992.515625,0.625,6.40625,1.015625,0.953125,1.0,993.5625,0.0,5.734375,1.515625,1.109375
5800,1.875,992.546875,0.796875,6.328125,1.03125,0.984375,1.0,993.625,0.0,5.75,1.484375,1.0625
5900,1.828125,993.078125,0.625,5.953125,1.046875,0.984375,1.0,993.984375,0.0,5.5625,1.390625,1.03125
6000,1.75,993.15625,0.65625,5.96875,1.0,0.96875,1.0,994.015625,0.0,5.5625,1.34375,1.0
6100,1.640625,993.21875,0.484375,6.046875,1.015625,0.9375,1.0,993.9375,0.0,5.53125,1.390625,1.0625
6200,2.03125,992.5,0.765625,6.328125,1.0625,0.96875,1.0,993.609375,0.0,5.84375,1.453125,1.046875
6300,1.671875,993.203125,0.46875,6.03125,1.046875,0.96875,1.0,993.90625,0.0,5.546875,1.453125,1.03125
6400,1.71875,993.59375,0.578125,5.546875,1.0,0.953125,1.0,994.421875,0.0,5.15625,1.296875,1.046875
6500,1.703125,993.265625,0.703125,5.765625,1.046875,0.9375,1.0,994.171875,0.0,5.34375,1.390625,1.015625
6600,1.796875,993.046875,0.515625,6.046875,1.046875,0.921875,1.0,993.875,0.0,5.5,1.515625,1.0
6700,1.75,993.59375,0.59375,5.546875,1.015625,0.96875,1.0,994.421875,0.0,5.15625,1.390625,0.984375
6800,1.671875,993.609375,0.5625,5.609375,1.03125,0.96875,1.0,994.34375,0.0,5.28125,1.296875,1.03125
6900,1.65625,993.265625,0.625,5.90625,1.046875,0.96875,1.0,994.03125,0.0,5.453125,1.4375,1.03125
7000,1.734375,993.125,0.6875,5.90625,1.015625,0.953125,1.0,994.046875,0.0,5.453125,1.390625,1.0
7100,1.515625,993.3125,0.5625,5.828125,1.09375,0.96875,1.0,994.046875,0.0,5.203125,1.59375,1.078125
7200,1.859375,992.921875,0.71875,5.90625,1.109375,0.96875,1.0,993.96875,0.0,5.40625,1.5,1.078125
7300,1.609375,993.46875,0.53125,5.71875,1.109375,0.984375,1.0,994.140625,0.0,5.1875,1.578125,1.046875
7400,1.6875,993.09375,0.59375,5.9375,1.09375,0.96875,1.0,993.953125,0.0,5.4375,1.53125,1.015625
7500,1.671875,993.109375,0.5625,5.953125,1.125,1.015625,1.0,993.890625,0.0,5.453125,1.5625,1.0625
7600,1.671875,993.453125,0.59375,5.640625,1.0625,0.953125,1.0,994.28125,0.0,5.140625,1.4375,1.078125
7700,1.765625,993.09375,0.65625,5.90625,1.09375,0.921875,1.0,993.953125,0.0,5.296875,1.578125,1.03125
7800,1.84375,994.109375,0.671875,4.796875,1.015625,0.96875,1.0,995.15625,0.0,4.359375,1.34375,1.03125
7900,1.703125,993.1875,0.625,5.90625,1.078125,0.9375,1.0,994.0,0.0,5.421875,1.46875,1.03125
8000,1.890625,993.109375,0.78125,5.71875,1.078125,0.953125,1.0,994.1875,0.0,5.15625,1.515625,1.078125
8100,1.703125,993.65625,0.5625,5.5,1.046875,0.9375,1.0,994.4375,0.0,5.078125,1.390625,1.0
8200,1.734375,994.15625,0.609375,4.9375,1.0625,0.953125,1.0,994.953125,0.0,4.578125,1.375,0.96875
8300,1.828125,993.140625,0.5625,5.9375,1.015625,0.96875,1.0,994.03125,0.0,5.578125,1.34375,1.0
8400,1.640625,993.53125,0.53125,5.546875,1.109375,0.953125,1.0,994.328125,0.0,5.265625,1.359375,0.984375
8500,1.734375,993.703125,0.640625,5.390625,1.015625,0.953125,1.0,994.578125,0.0,4.796875,1.46875,1.015625
8600,1.875,993.46875,0.6875,5.484375,1.046875,0.953125,1.0,994.4375,0.0,5.046875,1.421875,1.0
8700,1.734375,993.765625,0.5625,5.375,1.03125,0.90625,1.0,994.5625,0.0,4.875,1.421875,1.015625
8800,1.71875,994.0625,0.640625,5.015625,1.0625,0.921875,1.0,994.875,0.0,4.640625,1.328125,1.0
8900,1.578125,993.453125,0.46875,5.75,1.109375,0.953125,1.0,994.109375,0.0,5.171875,1.546875,1.0625
9000,1.6875,993.859375,0.578125,5.296875,0.984375,0.890625,1.0,994.671875,0.0,4.890625,1.3125,0.953125
9100,1.6875,993.859375,0.53125,5.28125,1.0625,0.90625,1.0,994.625,0.0,4.859375,1.40625,0.984375
9200,1.75,993.203125,0.5625,5.8125,1.0625,0.9375,1.0,994.078125,0.0,5.28125,1.515625,1.0
9300,1.890625,993.234375,0.59375,5.75,1.015625,0.953125,1.0,994.203125,0.0,5.15625,1.46875,1.0625
9400,1.71875,993.59375,0.640625,5.46875,1.03125,0.953125,1.0,994.453125,0.0,5.046875,1.390625,1.0
9500,1.796875,993.25,0.609375,5.78125,1.0625,0.921875,1.0,994.125,0.0,5.21875,1.546875,0.96875
