step,N_round,MAX_round,2_MAX_round,N_elongated,MAX_elongated,2_MAX_elongated,N_round_2,MAX_round_2,2_MAX_round_2,N_elongated_2,MAX_elongated_2,2_MAX_elongated_2
100,12.609375,986.46875,2.0,0.0,0.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0
200,2.921875,977.5,1.109375,18.734375,1.90625,1.359375,1.078125,979.734375,0.046875,13.96875,4.390625,2.265625
300,2.046875,988.09375,0.734375,10.34375,1.296875,1.0625,1.015625,989.21875,0.015625,8.890625,2.296875,1.46875
400,1.796875,991.046875,0.53125,8.046875,1.09375,1.0,1.0,991.859375,0.0,7.515625,1.484375,1.109375
500,1.546875,992.71875,0.453125,6.71875,1.015625,1.0,1.0,993.265625,0.0,6.1875,1.453125,1.078125
600,1.5,994.453125,0.40625,5.0,1.03125,0.96875,1.0,994.953125,0.0,4.828125,1.21875,0.953125
700,1.546875,995.09375,0.484375,4.3125,0.984375,0.875,1.0,995.6875,0.0,4.1875,1.109375,0.875
800,1.34375,995.53125,0.28125,4.109375,0.984375,0.921875,1.0,995.890625,0.0,4.046875,1.046875,0.921875
900,1.25,995.875,0.21875,3.859375,1.0,0.890625,1.0,996.125,0.0,3.734375,1.125,0.890625
1000,1.265625,996.46875,0.25,3.21875,0.953125,0.796875,1.0,996.78125,0.0,3.1875,0.984375,0.796875
1100,1.421875,996.953125,0.375,2.625,0.9375,0.671875,1.0,997.375,0.0,2.609375,0.953125,0.671875
1200,1.15625,996.96875,0.15625,2.875,0.984375,0.78125,1.0,997.125,0.0,2.875,0.984375,0.78125
1300,1.203125,997.265625,0.1875,2.515625,0.921875,0.71875,1.0,997.46875,0.0,2.46875,0.96875,0.71875
1400,1.25,997.3125,0.21875,2.4375,0.890625,0.703125,1.0,997.5625,0.0,2.40625,0.921875,0.703125
1500,1.09375,997.421875,0.09375,2.484375,0.890625,0.671875,1.0,997.515625,0.0,2.484375,0.890625,0.671875
1600,1.203125,997.078125,0.15625,2.71875,0.96875,0.75,1.0,997.28125,0.0,2.6875,1.0,0.75
1700,1.1875,997.546875,0.1875,2.25,0.8125,0.625,1.0,997.75,0.0,2.25,0.8125,0.625
1800,1.203125,997.640625,0.171875,2.15625,0.859375,0.65625,1.0,997.84375,0.0,2.125,0.890625,0.65625
1900,1.1875,997.734375,0.140625,2.046875,0.90625,0.546875,1.0,997.921875,0.0,1.984375,0.96875,0.515625
2000,1.171875,997.625,0.171875,2.203125,0.90625,0.65625,1.0,997.796875,0.0,2.1875,0.921875,0.65625
2100,1.125,997.53125,0.125,2.34375,0.921875,0.625,1.0,997.65625,0.0,2.3125,0.953125,0.609375
2200,1.171875,997.9375,0.140625,1.890625,0.78125,0.609375,1.0,998.109375,0.0,1.875,0.796875,0.609375
2300,1.203125,997.84375,0.171875,1.953125,0.84375,0.625,1.0,998.046875,0.0,1.921875,0.875,0.609375
2400,1.15625,997.828125,0.140625,2.015625,0.84375,0.625,1.0,997.984375,0.0,2.0,0.859375,0.625
2500,1.1875,998.046875,0.140625,1.75,0.78125,0.546875,1.0,998.234375,0.0,1.75,0.78125,0.546875
2600,1.09375,998.0625,0.109375,1.796875,0.8125,0.53125,1.0,998.171875,0.0,1.765625,0.84375,0.53125
2700,1.203125,997.84375,0.1875,1.953125,0.828125,0.578125,1.0,998.046875,0.0,1.953125,0.828125,0.578125
2800,1.1875,998.0625,0.203125,1.734375,0.84375,0.515625,1.0,998.265625,0.0,1.671875,0.90625,0.5
2900,1.140625,998.046875,0.140625,1.8125,0.796875,0.640625,1.0,998.1875,0.0,1.8125,0.796875,0.640625
3000,1.140625,998.40625,0.140625,1.453125,0.71875,0.46875,1.0,998.546875,0.0,1.421875,0.75,0.453125
3100,1.25,998.171875,0.1875,1.578125,0.8125,0.46875,1.0,998.421875,0.0,1.578125,0.8125,0.46875
3200,1.171875,998.1875,0.125,1.625,0.796875,0.453125,1.0,998.359375,0.0,1.5625,0.859375,0.4375
3300,1.140625,998.078125,0.125,1.78125,0.796875,0.515625,1.0,998.21875,0.0,1.765625,0.8125,0.515625
3400,1.1875,998.046875,0.171875,1.765625,0.8125,0.515625,1.0,998.234375,0.0,1.75,0.828125,0.515625
3500,1.234375,998.09375,0.203125,1.671875,0.734375,0.546875,1.0,998.328125,0.0,1.65625,0.75,0.546875
3600,1.078125,998.15625,0.0625,1.765625,0.765625,0.5,1.0,998.234375,0.0,1.734375,0.796875,0.5
3700,1.140625,998.3125,0.125,1.546875,0.75,0.4375,1.0,998.453125,0.0,1.546875,0.75,0.4375
3800,1.171875,998.25,0.15625,1.578125,0.765625,0.46875,1.0,998.421875,0.0,1.5625,0.78125,0.46875
3900,1.21875,998.328125,0.203125,1.4375,0.78125,0.453125,1.0,998.546875,0.0,1.4375,0.78125,0.453125
4000,1.171875,998.390625,0.140625,1.4375,0.78125,0.46875,1.0,998.5625,0.0,1.421875,0.796875,0.46875
4100,1.15625,998.375,0.140625,1.46875,0.734375,0.40625,1.0,998.53125,0.0,1.453125,0.75,0.40625
4200,1.140625,998.453125,0.140625,1.40625,0.71875,0.390625,1.0,998.59375,0.0,1.390625,0.734375,0.390625
4300,1.078125,998.5625,0.0625,1.359375,0.71875,0.421875,1.0,998.640625,0.0,1.328125,0.75,0.40625
4400,1.109375,998.484375,0.109375,1.40625,0.75,0.46875,1.0,998.59375,0.0,1.40625,0.75,0.46875
4500,1.140625,998.328125,0.109375,1.53125,0.796875,0.453125,1.0,998.46875,0.0,1.53125,0.796875,0.453125
4600,1.078125,998.21875,0.078125,1.703125,0.796875,0.46875,1.0,998.296875,0.0,1.625,0.875,0.453125
4700,1.125,998.390625,0.125,1.484375,0.734375,0.40625,1.0,998.515625,0.0,1.453125,0.765625,0.40625
4800,1.09375,998.546875,0.09375,1.359375,0.65625,0.390625,1.0,998.640625,0.0,1.328125,0.6875,0.390625
4900,1.171875,998.265625,0.15625,1.5625,0.765625,0.46875,1.0,998.4375,0.0,1.546875,0.78125,0.46875
5000,1.140625,998.390625,0.125,1.46875,0.71875,0.484375,1.0,998.53125,0.0,1.46875,0.71875,0.484375
5100,1.1875,998.65625,0.171875,1.15625,0.625,0.34375,1.0,998.84375,0.0,1.15625,0.625,0.34375
5200,1.140625,998.609375,0.140625,1.25,0.6875,0.375,1.0,998.75,0.0,1.234375,0.703125,0.359375
5300,1.15625,998.5,0.125,1.34375,0.75,0.40625,1.0,998.65625,0.0,1.34375,0.75,0.40625
5400,1.140625,998.40625,0.125,1.4375,0.734375,0.421875,1.0,998.546875,0.0,1.4375,0.734375,0.421875
5500,1.109375,998.578125,0.109375,1.3125,0.6875,0.34375,1.0,998.6875,0.0,1.3125,0.6875,0.34375
5600,1.09375,998.625,0.09375,1.28125,0.71875,0.390625,1.0,998.71875,0.0,1.28125,0.71875,0.390625
5700,1.140625,998.671875,0.140625,1.1875,0.625,0.375,1.0,998.8125,0.0,1.1875,0.625,0.375
5800,1.171875,998.640625,0.171875,1.1875,0.640625,0.328125,1.0,998.8125,0.0,1.1875,0.640625,0.328125
5900,1.125,998.359375,0.109375,1.515625,0.75,0.359375,1.0,998.484375,0.0,1.46875,0.796875,0.359375
6000,1.109375,998.71875,0.109375,1.171875,0.71875,0.296875,1.0,998.828125,0.0,1.15625,0.734375,0.296875
6100,1.09375,998.515625,0.078125,1.390625,0.640625,0.359375,1.0,998.609375,0.0,1.328125,0.703125,0.34375
6200,1.15625,998.71875,0.140625,1.109375,0.703125,0.296875,1.0,998.875,0.0,1.109375,0.703125,0.296875
6300,1.140625,998.578125,0.109375,1.28125,0.734375,0.421875,1.0,998.71875,0.0,1.234375,0.78125,0.40625
