step,N_round,MAX_round,2_MAX_round,N_elongated,MAX_elongated,2_MAX_elongated,N_round_2,MAX_round_2,2_MAX_round_2,N_elongated_2,MAX_elongated_2,2_MAX_elongated_2
100,30.484375,963.078125,3.640625,0.0,0.0,0.0,1.0625,999.9375,0.0625,0.0,0.0,0.0
200,9.390625,920.375,2.671875,60.21875,3.40625,2.484375,1.6875,930.4375,0.859375,34.0,15.875,6.734375
300,8.109375,939.453125,2.46875,46.90625,2.71875,1.90625,1.109375,948.703125,0.171875,31.328125,8.296875,4.96875
400,7.921875,947.171875,1.984375,41.90625,2.21875,1.65625,1.0625,955.40625,0.03125,28.84375,6.453125,3.859375
500,7.359375,952.984375,2.28125,36.640625,2.046875,1.484375,1.015625,961.28125,0.015625,27.265625,4.84375,3.0625
600,6.5,956.609375,2.328125,34.140625,2.0625,1.484375,1.03125,963.921875,0.03125,25.859375,4.625,3.1875
700,6.6875,957.65625,2.59375,32.765625,2.046875,1.390625,1.046875,965.5,0.046875,24.84375,4.875,2.671875
800,7.578125,957.921875,2.28125,32.21875,1.859375,1.40625,1.03125,966.171875,0.03125,24.953125,4.453125,2.8125
900,7.140625,957.234375,2.515625,32.921875,1.828125,1.390625,1.0,965.625,0.0,24.65625,4.359375,2.875
1000,6.515625,960.046875,2.640625,30.90625,1.734375,1.265625,1.0,968.03125,0.0,24.0625,3.828125,2.828125
1100,7.234375,958.796875,2.890625,30.8125,1.859375,1.359375,1.015625,967.84375,0.015625,23.375,4.1875,2.8125
1200,7.609375,957.921875,3.34375,30.734375,1.890625,1.40625,1.0,967.78125,0.0,22.984375,4.21875,2.78125
1300,7.453125,958.546875,3.203125,30.265625,1.703125,1.328125,1.015625,968.5625,0.015625,23.171875,3.828125,2.71875
1400,7.046875,960.046875,2.96875,29.453125,1.90625,1.375,1.0,969.15625,0.0,22.28125,4.34375,2.734375
1500,8.25,957.4375,3.21875,30.078125,1.8125,1.34375,1.0,968.59375,0.0,22.5625,4.25,2.9375
1600,7.640625,958.546875,3.0,30.5625,1.734375,1.3125,1.015625,968.21875,0.015625,22.5625,4.21875,2.921875
1700,7.703125,958.609375,3.328125,29.84375,1.8125,1.265625,1.0,968.9375,0.0,22.09375,3.984375,2.890625
1800,7.78125,958.640625,3.21875,29.078125,1.984375,1.546875,1.0,968.984375,0.0,21.5625,4.203125,2.96875
1900,7.640625,959.625,3.703125,28.3125,1.828125,1.359375,1.0,970.328125,0.0,21.125,3.90625,2.78125
2000,8.125,958.265625,3.15625,29.015625,2.046875,1.484375,1.0,969.1875,0.0,21.0625,4.328125,3.015625
2100,8.375,958.15625,3.609375,28.6875,1.8125,1.4375,1.0,969.84375,0.0,20.625,4.03125,3.125
2200,8.03125,958.359375,3.703125,28.203125,1.9375,1.5,1.015625,970.09375,0.015625,20.359375,4.234375,3.0
2300,7.890625,959.484375,3.8125,27.96875,1.8125,1.359375,1.0,970.765625,0.0,20.8125,3.953125,2.75
2400,7.65625,959.265625,3.203125,28.59375,1.96875,1.40625,1.0,969.890625,0.0,20.390625,4.28125,3.046875
2500,8.203125,958.96875,3.421875,28.3125,1.765625,1.40625,1.0,970.296875,0.0,20.3125,4.203125,3.109375
2600,8.296875,957.40625,4.0,28.171875,1.859375,1.40625,1.0,970.296875,0.0,20.640625,4.015625,2.8125
2700,9.03125,956.75,4.21875,27.703125,1.875,1.4375,1.0,970.71875,0.0,20.359375,4.3125,2.859375
2800,8.890625,956.84375,4.015625,28.09375,1.890625,1.40625,1.015625,970.328125,0.015625,20.109375,4.4375,3.140625
2900,8.8125,959.078125,3.609375,27.375,1.75,1.171875,1.0,971.59375,0.0,19.953125,4.234375,2.9375
3000,8.546875,958.0,3.984375,27.796875,1.890625,1.328125,1.046875,970.84375,0.046875,20.15625,4.25,2.890625
3100,8.546875,956.890625,4.34375,27.8125,1.828125,1.421875,1.0,970.65625,0.0,20.25,3.953125,2.84375
