step,N_round,MAX_round,2_MAX_round,N_elongated,MAX_elongated,2_MAX_elongated,N_round_2,MAX_round_2,2_MAX_round_2,N_elongated_2,MAX_elongated_2,2_MAX_elongated_2
100,124.609375,833.859375,6.875,0.0,0.0,0.0,1.71875,999.21875,0.53125,0.0,0.0,0.0
200,77.890625,485.203125,15.125,294.375,9.484375,6.25,18.375,588.15625,9.21875,54.796875,209.03125,35.046875
300,97.65625,367.71875,37.75,300.921875,8.84375,6.03125,14.90625,584.15625,11.796875,61.984375,139.671875,49.96875
400,110.640625,290.734375,51.078125,303.1875,10.703125,6.671875,14.484375,583.03125,7.984375,61.984375,124.765625,52.125
500,109.265625,271.921875,62.515625,298.90625,12.109375,8.546875,13.9375,579.625,7.625,58.109375,127.28125,55.671875
600,101.578125,311.8125,64.453125,281.09375,14.125,8.78125,14.453125,594.6875,7.703125,56.96875,128.0,51.15625
700,93.375,354.375,57.734375,256.890625,16.140625,9.40625,13.140625,614.765625,8.75,57.453125,122.109375,49.546875
800,79.296875,417.296875,49.65625,240.625,18.953125,11.453125,12.640625,624.25,8.484375,54.296875,131.65625,50.1875
900,69.25,470.0,40.484375,224.0625,23.171875,12.546875,12.671875,634.0,8.046875,52.890625,139.140625,44.53125
1000,58.25,502.953125,41.65625,206.765625,28.171875,14.578125,12.1875,643.96875,7.09375,48.984375,151.421875,46.921875
1100,52.375,518.921875,37.703125,196.421875,30.96875,15.265625,13.078125,642.234375,7.375,47.828125,157.921875,45.9375
1200,46.75,558.296875,29.890625,186.734375,32.203125,17.390625,12.8125,644.984375,8.890625,45.78125,164.859375,43.140625
1300,43.796875,569.015625,19.359375,180.390625,38.796875,20.890625,12.984375,638.6875,7.1875,41.609375,186.515625,42.390625
1400,41.984375,565.25,20.671875,175.21875,45.203125,22.09375,14.03125,627.34375,8.09375,39.4375,207.578125,43.703125
1500,41.5625,561.25,22.703125,169.546875,52.328125,23.328125,14.453125,619.40625,10.40625,38.59375,205.265625,42.421875
1600,39.6875,562.109375,19.40625,164.90625,54.546875,24.984375,14.171875,617.734375,9.484375,37.28125,218.140625,42.40625
1700,38.0625,562.9375,17.578125,160.609375,56.0625,26.359375,14.546875,614.515625,8.796875,34.78125,236.640625,34.15625
1800,37.359375,559.65625,18.765625,157.625,61.78125,26.171875,15.109375,607.625,9.28125,34.71875,232.890625,38.6875
1900,35.265625,562.59375,16.5,151.59375,63.75,28.578125,15.234375,602.078125,10.625,31.15625,251.28125,38.484375
2000,34.453125,552.640625,20.765625,151.375,61.921875,31.375,16.40625,590.421875,12.609375,31.03125,251.9375,40.5625
2100,33.828125,545.15625,19.65625,151.984375,66.390625,29.109375,15.34375,583.484375,13.703125,30.390625,259.46875,38.890625
2200,32.75,531.109375,26.9375,148.21875,69.953125,34.140625,15.109375,578.484375,13.75,29.953125,272.609375,39.5
2300,34.71875,523.953125,23.984375,147.1875,74.46875,35.890625,16.703125,560.78125,17.46875,30.546875,281.890625,34.6875
2400,33.59375,527.96875,21.171875,146.1875,79.5,35.40625,16.3125,564.578125,14.578125,29.171875,300.953125,28.546875
2500,33.203125,515.59375,27.640625,142.3125,89.796875,35.203125,16.71875,554.5,18.46875,28.375,305.828125,31.03125
2600,33.90625,503.953125,30.53125,144.65625,91.890625,35.9375,17.796875,545.1875,18.15625,27.8125,311.71875,29.40625
2700,33.84375,494.921875,31.96875,145.90625,89.078125,36.5625,16.71875,540.0625,20.96875,27.953125,301.546875,37.3125
2800,34.34375,483.71875,37.609375,139.734375,98.984375,41.9375,17.4375,532.640625,23.109375,28.21875,301.203125,41.890625
2900,33.140625,496.90625,24.625,141.375,97.78125,35.453125,17.65625,527.671875,22.25,26.84375,315.296875,34.921875
3000,34.546875,488.96875,28.234375,142.5,99.703125,39.015625,17.53125,526.921875,21.6875,28.21875,312.9375,36.578125
3100,31.921875,487.265625,34.765625,138.453125,98.390625,39.109375,16.09375,534.15625,21.1875,28.328125,296.921875,46.75
3200,33.046875,490.640625,31.484375,139.078125,99.453125,40.59375,16.9375,524.03125,25.65625,25.796875,325.765625,34.3125
3300,32.359375,485.046875,34.0,139.703125,99.84375,44.609375,17.21875,524.125,20.578125,25.71875,330.796875,35.25
3400,33.09375,475.921875,35.515625,138.03125,112.375,38.96875,17.84375,505.875,32.734375,25.71875,339.109375,31.53125
3500,34.578125,455.625,43.640625,141.75,104.34375,45.53125,18.171875,491.484375,36.578125,25.828125,346.203125,31.015625
3600,34.296875,448.59375,47.46875,140.296875,104.0625,49.75,17.875,496.3125,31.546875,25.0625,334.828125,41.6875
3700,34.84375,458.859375,35.984375,139.78125,109.21875,45.53125,18.625,497.421875,24.9375,25.640625,342.078125,35.921875
3800,33.265625,454.84375,41.859375,136.203125,113.671875,44.5625,18.5,501.515625,23.296875,24.546875,346.21875,34.328125
3900,31.84375,447.640625,43.21875,135.984375,114.34375,46.203125,18.09375,482.796875,34.1875,23.078125,352.359375,33.765625
4000,32.109375,456.546875,36.75,132.5625,115.453125,49.421875,18.578125,487.953125,30.53125,24.65625,361.96875,29.359375
4100,32.515625,453.78125,35.015625,133.515625,121.28125,47.609375,18.03125,489.96875,27.84375,24.15625,356.796875,35.21875
4200,32.703125,448.453125,40.890625,131.515625,120.28125,49.125,17.890625,486.84375,30.40625,24.09375,365.9375,30.390625
4300,32.09375,444.03125,43.9375,131.984375,120.71875,47.75,17.640625,481.125,36.8125,24.609375,351.8125,38.6875
4400,32.40625,436.75,44.21875,136.75,121.4375,47.140625,17.625,479.3125,32.453125,24.6875,353.640625,39.5
