density,n_realizations,n_round,n_round_std,max_round,max_round_std,2_max_round,2_max_round_std,ratio_round,ratio_round_std,n_elongated,n_elongated_std,max_elongated,max_elongated_std,2_max_elongated,2_max_elongated_std,ratio_elongated,ratio_elongated_std,n_round_2,n_round_2_std,max_round_2,max_round_2_std,2_max_round_2,2_max_round_2_std,ratio_round_2,ratio_round_2_std,n_elongated_2,n_elongated_2_std,max_elongated_2,max_elongated_2_std,2_max_elongated_2,2_max_elongated_2_std,ratio_elongated_2,ratio_elongated_2_std
0.4,64,5.1457589285714285,4.063039198225886,4.9636160714285715,4.672766338291225,2.1203125000000003,1.9609960987476571,0.547130187249724,0.11718590386208136,241.97566964285716,38.57999373110515,619.7598214285714,88.27417631035581,42.931919642857146,30.73011465158295,0.09968869063646121,0.0924349511268692,4.545535714285714,3.429365814056779,5.296205357142858,4.937441649612363,2.2642857142857142,2.1332953713823564,0.5351577280258932,0.11227980622536234,63.12455357142858,5.830716041326635,819.5332589285714,53.74641148956598,45.35379464285714,27.658894636125762,0.0674559511747873,0.05313407045299373
0.5,64,10.490848214285714,7.196983750381516,11.52299107142857,9.385595942190953,5.188839285714286,4.273240705519415,0.5543987557359312,0.06139543797678978,196.98214285714286,32.67148602913743,646.5589285714285,82.96115090281045,45.09196428571428,24.854205638098243,0.09787473319342607,0.0721584750923807,8.853571428571428,5.865371135335906,12.437053571428573,10.148605160828676,5.571205357142857,4.568610591335267,0.5490741486208284,0.060809248073721116,45.878125,5.702603119385094,853.5582589285714,54.289998416981824,30.167410714285715,13.544297613900229,0.041127232567855554,0.0250416053673316
0.6,64,17.86808035714286,9.99756942997685,25.63325892857143,17.08111406660341,11.517410714285715,8.120739931256152,0.5470135998490803,0.0659075806837783,165.80848214285714,37.981984691682584,632.1151785714286,115.04097535878178,48.627901785714286,27.17531910477423,0.11429801539779103,0.09485680167173073,14.435491071428572,7.838463879126441,27.63794642857143,18.60667337968234,12.3390625,8.58883540229898,0.5449850253331261,0.06485581191973656,33.065401785714286,3.970071714481288,850.1140624999999,64.11925990967923,20.841741071428572,10.877961989437672,0.028041087641805153,0.019582976784786373
0.7,64,29.9703125,7.425853464352517,70.9921875,32.49816171120497,30.38839285714286,11.867219954944026,0.536831499791978,0.07396456732344589,131.76696428571427,14.295718010997259,542.0060267857143,137.9969470938463,53.73415178571429,21.093771638220915,0.15611628654438173,0.11200184396244287,22.62321428571429,4.956104369516642,77.70714285714286,36.68512566548359,32.176785714285714,12.474640683718496,0.5271764610387154,0.07684092433183749,23.741517857142856,2.378320611822693,760.7613839285715,75.60722446853019,18.340625,5.929945866279079,0.02893034941021606,0.01686731643905084
0.75,64,35.53125,5.583932056725238,171.98080357142857,55.81243463763059,55.192633928571425,11.959777095370919,0.43715168567024487,0.09667292143904813,134.1455357142857,12.807958550650442,324.9015625,135.73231886677175,64.72767857142857,13.174361303547046,0.31239043581359616,0.1375649841387889,24.092410714285716,3.1160482735691812,192.26116071428572,63.58584755679294,55.56026785714286,12.300718430839884,0.40741435390330655,0.1054852844701425,20.729910714285715,1.8565387448451247,603.7669642857143,85.71650548429551,23.220535714285717,7.314272372348235,0.05067768617268295,0.02461393959396675
0.76,64,35.732142857142854,4.1123704284728895,202.35513392857143,76.11517017640276,54.80491071428572,10.710311952061117,0.39330320423019194,0.11669814548979159,133.5377232142857,14.25259161634234,295.02901785714283,135.10755520591897,66.57589285714286,13.086187317545173,0.35099519484121844,0.13744227367600928,23.568303571428572,1.9003357907459124,226.7640625,85.12636453941113,53.7234375,10.864239942949615,0.3570866770361476,0.12872028477224862,20.785937500000003,2.478535640102474,573.1020089285714,94.32485509525625,24.81964285714286,8.020628368766825,0.060336822971588315,0.03273404539694146
0.77,64,35.73392857142858,4.702378627399752,242.29464285714283,82.30360123444224,56.71897321428571,11.579775006916298,0.3528498663622225,0.1186179347416526,133.159375,14.675031676463783,254.4325892857143,142.8925588178922,62.74799107142857,11.4064006512099,0.3893176158483287,0.14361898076829285,22.827901785714285,2.298125924403467,272.0091517857143,91.54169951111074,53.488392857142856,11.980177417535199,0.30873496308826764,0.12543836967738886,20.82120535714286,2.865055926649249,531.3372767857143,103.47966157816536,26.496205357142856,8.727617860701326,0.07190647648104628,0.03752046242678268
0.78,64,34.18013392857143,3.3235840100362597,284.2857142857143,78.6573963423156,59.995089285714286,11.99340581662609,0.3201374626253405,0.10902961712810279,131.53236607142856,11.720328136368439,219.09776785714286,109.16576632151961,61.38883928571428,12.638793809735745,0.41328299628872084,0.12893477880220552,21.07544642857143,1.5560398197459218,318.3654017857143,87.72530745398166,54.28191964285715,13.906311823548709,0.26907742607079277,0.11526210293276372,21.240625,3.0860325891405367,486.8125,89.12520823966794,29.204910714285717,7.682418524219851,0.08367550380220823,0.03528387735059116
0.79,64,32.74330357142857,3.185824580165698,332.30022321428567,107.7246973889878,53.33549107142858,15.960201350868632,0.26097680012798036,0.14039048242480393,128.42879464285716,12.337637336941954,206.59642857142856,130.27760561750134,55.707366071428574,10.138581383648802,0.4262184543798729,0.1464775305668205,19.535714285714285,1.707089962083409,365.1796875,115.29285441546615,47.89933035714286,17.94459229981354,0.22049822775042283,0.14083193802065921,21.628794642857144,3.4821293897640615,454.21495535714286,112.36283632460884,29.396875,8.372509456641712,0.09766340993963459,0.048122788398513916
0.8,64,31.585044642857145,2.3549208652831686,404.4354910714286,92.04153567223366,49.338616071428575,17.00082424871363,0.19579666656935218,0.1119183203282602,127.3997767857143,8.935704721365177,156.3388392857143,84.38108638019911,50.63370535714286,8.896067044357848,0.463216078200897,0.12189401049126974,17.7796875,1.6735442250874684,440.41986607142854,94.90080319206699,41.308482142857144,16.976397365189406,0.15484108851803152,0.10531919470237862,22.7203125,3.2006860747035826,387.4191964285714,86.55912376046294,33.2703125,8.303398637048383,0.12863172960153274,0.054023739370678905
