N,seed,rho,f_elongated,f_binary,f_active,mean_aspect_ratio,s_max_norm,s_max_norm_2,n_clusters,state_label,state_name,state_id,nematic_elong,polar_elong,nematic_total,polar_total,s_max_elong,s_2max_elong,n_clusters_elong
2000,1052030010736714.0,0.5,0.7628214285714288,0.1253500000000001,0.8881714285714288,2.4500021428571426,0.0317142857142857,0.0336785714285714,38.27142857142857,0,Unjammed,0,0.18980695836262257,0.27928939094668676,0.16883951465770242,0.24884026558068462,0.6992999999999999,0.041242857142857144,108.91428571428571
2000,993068073743470.0,0.5,0.7651642857142859,0.1241714285714285,0.8893357142857143,2.450986428571429,0.0373714285714285,0.0388142857142857,38.17142857142857,0,Unjammed,0,0.14711507142703925,0.43514453761071364,0.1310881717282038,0.38782841452972333,0.6729214285714286,0.06462142857142857,104.85714285714286
2000,375074238073900.0,0.5,0.8618428571428576,0.0917142857142857,0.9535571428571432,2.587325714285715,0.02,0.0215928571428571,20.38571428571429,0,Unjammed,0,0.2804291557034404,0.6556237339422344,0.26779997088216384,0.6250942156368943,0.8131357142857143,0.03813571428571429,98.58571428571429
2000,416178520884477.0,0.5,0.9681642857142856,0.0276214285714285,0.995785714285714,2.684667857142857,0.0014071428571428,0.0016142857142857,5.5285714285714285,0,Unjammed,0,0.5640988495520345,0.8491627804947451,0.5616839738068441,0.8455673706875081,0.9069857142857143,0.02962142857142857,70.38571428571429
2000,874051135843279.0,0.5,0.8211428571428575,0.1269642857142857,0.9481071428571431,2.566392142857143,0.0180285714285714,0.0186928571428571,23.071428571428573,0,Unjammed,0,0.1380708685130016,0.3348562966903067,0.13059152014760242,0.31784771899383635,0.7954071428571429,0.03500714285714286,104.95714285714286
2000,12944511869278.0,0.5,0.8058857142857144,0.1063714285714285,0.9122571428571428,2.504219285714285,0.0244142857142857,0.0250714285714285,30.928571428571427,0,Unjammed,0,0.17302321279433808,0.4312044498366842,0.15808886725621343,0.39346432103787016,0.7506428571428571,0.04840714285714286,98.0
2000,542029227742456.0,0.5,0.8017357142857146,0.1241857142857142,0.9259214285714288,2.524069285714285,0.0196428571428571,0.0209285714285714,31.428571428571427,0,Unjammed,0,0.16450486959152896,0.28429284458259263,0.15166956383698163,0.26263107713844086,0.7127214285714285,0.060257142857142856,108.55714285714286
2000,1011744331896734.0,0.5,0.7633357142857146,0.1259571428571429,0.8892928571428574,2.449207857142857,0.0354071428571428,0.0373071428571428,37.871428571428574,0,Unjammed,0,0.12144950712331955,0.2799254687539342,0.10811921945888396,0.24999481280265856,0.7102785714285714,0.037450000000000004,109.55714285714286
2000,211701226972609.0,0.5,0.7426571428571427,0.1350785714285714,0.8777357142857141,2.4259014285714287,0.0476428571428571,0.0520714285714285,34.957142857142856,0,Unjammed,0,0.11545275682540512,0.3272952033948736,0.10196699331984997,0.28849436752075486,0.6461142857142858,0.07092857142857142,115.1
2000,292918525777755.0,0.5,0.8886071428571428,0.0756214285714285,0.9642285714285712,2.6120578571428577,0.0124642857142857,0.0129642857142857,18.87142857142857,0,Unjammed,0,0.4054228546365586,0.7269593076309915,0.3905492220556905,0.7008406967698733,0.8451714285714286,0.03433571428571429,87.52857142857142
2000,731147908347497.0,0.5,0.8025857142857143,0.1169,0.9194857142857144,2.515430714285714,0.0236285714285714,0.0245928571428571,28.65714285714286,0,Unjammed,0,0.1776585727912095,0.38640020102262485,0.16443221874207437,0.3561586061584245,0.7716285714285713,0.02352142857142857,107.28571428571429
2000,985549376192247.0,0.5,0.8429142857142856,0.0958,0.9387142857142856,2.5526635714285724,0.0148857142857142,0.0159142857142857,30.62857142857143,0,Unjammed,0,0.29912085879828887,0.5986860764366099,0.2806993384971779,0.5622916572051203,0.7684142857142857,0.051064285714285715,102.77142857142857
2000,873456432950595.0,0.5,0.8221714285714288,0.1177214285714285,0.9398928571428572,2.5532171428571435,0.0164071428571428,0.0172642857142857,27.042857142857144,0,Unjammed,0,0.1799518463360775,0.5113534286179582,0.16960218488816695,0.48137649130412735,0.79025,0.03340714285714286,105.45714285714286
2000,422219896800918.0,0.5,0.8200285714285717,0.1108714285714285,0.9309000000000002,2.530413571428571,0.0184214285714285,0.0203714285714285,36.51428571428571,0,Unjammed,0,0.26675871179781446,0.2875294635091247,0.24911716526334834,0.2671296510721732,0.6803071428571428,0.08927857142857143,107.37142857142857
2000,900740014674953.0,0.5,0.7489071428571431,0.1329142857142857,0.8818214285714288,2.433305,0.0345,0.0364142857142857,40.3,0,Unjammed,0,0.13703611944323577,0.25549361437409973,0.1206693775397381,0.22418381374807386,0.6773714285714286,0.05124285714285714,108.44285714285714
2000,1020578668480920.0,0.5,0.8009142857142856,0.1326071428571428,0.9335214285714284,2.53482,0.0191357142857142,0.0197142857142857,32.128571428571426,0,Unjammed,0,0.18457887872515225,0.40618783792738394,0.17306841380214547,0.3806712465435937,0.7119714285714285,0.08467857142857144,105.91428571428571
2000,343569160877337.0,0.5,0.8309857142857141,0.1047357142857143,0.9357214285714284,2.5442042857142866,0.0144785714285714,0.0159571428571428,35.27142857142857,0,Unjammed,0,0.2611340549380452,0.5111229472386102,0.2452509174032995,0.4790578350962675,0.7991642857142857,0.029314285714285713,97.91428571428571
