seed,nematic,polar,nematic_2,polar_2
1099062448631258,0.14353240458784175,0.2338237698193903,0.0848541824702069,0.13972178762526635
853827592514924,0.10919624355231261,0.1997216344197891,0.06360165015463089,0.11927799461879808
1052030010736714,0.13147412057744476,0.27949122843637697,0.0790991042773342,0.16934681090542394
993068073743470,0.06750983359101334,0.13085700573593634,0.038871223066191354,0.07593453379666011
375074238073900,0.23897259541545252,0.499434439562768,0.17471306728716826,0.3638186865232126
416178520884477,0.13866699194637364,0.18242496680535902,0.0807241357616951,0.10696346800825139
874051135843279,0.19232632911447298,0.31324982159471665,0.13047964923138222,0.21099436571817018
12944511869278,0.09699334258783288,0.26248013678206567,0.06118215030155927,0.16051324421722962
542029227742456,0.2738002464153648,0.5574778276889029,0.2122034275481118,0.43210309583378653
1011744331896734,0.1175652505186482,0.1916687132775193,0.06729946962184628,0.10865576988457143
211701226972609,0.19996689762882966,0.338096272710696,0.13439432506192792,0.22676539512015642
292918525777755,0.08682061516817932,0.09949129101610929,0.05082698607146751,0.05608159591400243
731147908347497,0.23169802641611337,0.4369095735087511,0.1482343564396716,0.283119823296368
985549376192247,0.0934331005891746,0.1413911231331087,0.054512940410869556,0.08338090074578995
873456432950595,0.11339677528445413,0.2924982976848334,0.06775907498912916,0.17591956261955205
422219896800918,0.17142909017899027,0.35534302819886354,0.11758904488589035,0.24310786450706776
900740014674953,0.09108413883201957,0.2727698362204577,0.05327913853454626,0.15647706581351256
1020578668480920,0.10940606356679226,0.2838346848900768,0.07103316092596008,0.18476888456030174
343569160877337,0.1019617246130362,0.1761868341059356,0.06096279157119514,0.10366184333803939
78804909138230,0.13967302676468654,0.40617746151208284,0.08933021301323174,0.25746029425115974
333614425743970,0.09745910956818536,0.29009468747789674,0.059543940228860885,0.17917238034654312
974443487743328,0.10191693042121104,0.21612469616577032,0.059606580036656,0.1274856609107343
703985244396274,0.07199532981666458,0.20976741647603706,0.039735468004583205,0.11675532259904788
1122578106359740,0.09035204701073343,0.09884148652173895,0.04973030965820696,0.05410013665545692
492938554100859,0.09626755192250162,0.15738338098247778,0.05852046168633116,0.09721566400862074
170902461924754,0.08799147616621823,0.25698357608983957,0.051150533982495916,0.15316983318871086
260045648084392,0.12455066771693217,0.24557756185672375,0.06674925861491912,0.13150067023237944
450419983107763,0.16544433550432128,0.36683717349433087,0.10848714236935073,0.2412659632654028
543308666121182,0.14213607542219345,0.266024374671433,0.0885813059838089,0.16513917361119
593849570694833,0.15018671837854494,0.30531643632249644,0.08676007758279282,0.17761813333166143
582382717235568,0.14528411903066665,0.16341591531834077,0.09000289232354128,0.1021597707852644
1123570616129223,0.11771985097268708,0.33956151953898744,0.07283598869274474,0.2097652273024834
680622798933824,0.15253534472149313,0.2878228044604176,0.09782032106486101,0.18062447523474895
201764007966294,0.12346815102012305,0.2607684301000312,0.07942784353142308,0.1653310614490144
453356923466257,0.09474215923945332,0.29314629440873835,0.057574742742201784,0.1774946463969731
346214149398000,0.1685336712733741,0.3092008991176652,0.10443302673007639,0.19185489245244206
353918643079908,0.16436609520774503,0.48291558439317683,0.1179998857288553,0.3535999760344062
971536625474344,0.11628943478729671,0.2710593000104998,0.07167699468996613,0.16862688570788928
799035771825238,0.14984613875576633,0.2791673129714287,0.10168607301310817,0.19187963955335804
1114806189928891,0.10665218731843805,0.1066558821355969,0.054662065929710554,0.05546471286200984
216465895742590,0.1160126017397467,0.09212941055966921,0.06911672521503488,0.0534514880223385
926435018171726,0.1814525946589888,0.32286239491374347,0.11751692697455599,0.2061197577884827
744517311885370,0.13476302623738395,0.11163286646504995,0.07894350553210558,0.06558611431852142
812580382463326,0.13162443895948692,0.2523805998897548,0.0859429579917997,0.16608662911470465
521742092743191,0.07726079781451997,0.209822689320413,0.043409245885148384,0.1177572189280487
1008612444973162,0.10351861161646453,0.31819291614995915,0.061317118037193134,0.18685946750491794
121838283310165,0.16026416425490106,0.20327866510088777,0.08707057844487404,0.11101976309372841
431006493426170,0.20680862112701776,0.3415636070837095,0.1502075393465932,0.2472332497468877
765322069857382,0.220502748820267,0.5376953282978431,0.14672653536506072,0.35996805218082084
725201757884584,0.12536471438954833,0.17523548609336878,0.07281021453288547,0.10165852611051351
184656659025018,0.1931944825974863,0.39266470327683844,0.12686386446291945,0.2536965119848501
1034686135547599,0.1892477875029821,0.30780468310983644,0.11696871720255166,0.19002423486036052
380972098894405,0.1909251350296915,0.4058047917889604,0.12107592261364408,0.26140815924289007
742183958399040,0.08333695265285096,0.10995226102471775,0.04349950411899691,0.05712180645097596
37852570490343,0.11565994078895017,0.20084063490242082,0.06705995798471791,0.11810577073331714
734109262104827,0.11674239612459839,0.277345607688943,0.07545570794584584,0.17988140959400872
401686787590537,0.08338988482494158,0.1985840303716101,0.049845323340075354,0.11820217710326972
350020380685320,0.1217676725232724,0.36107863378143334,0.07324842751961431,0.22092625505533484
484612500106051,0.23749858051950612,0.5053257863208297,0.1715575391973107,0.36907296236124737
604884003999171,0.09837488925265096,0.31398501664483447,0.06309146675657928,0.20063141483642238
501697692195937,0.10415074125764297,0.13739061532384178,0.0685366894618841,0.09109283801020009
851083349436041,0.06188679864846092,0.21987340198310182,0.034443102153631625,0.12373446101998517
796940938751527,0.060785462909092126,0.177197197679445,0.032345375787765085,0.09588618817486658
7713914261614,0.11754554151834515,0.108693994873866,0.062368284039737966,0.057756518470944165
