step,nematic,polar,nematic_2,polar_2
100,0.0,0.0,0.0,0.0
200,0.26053096324216324,0.24118700477920216,0.004792428298906207,0.0045133365555501456
300,0.3343937255735937,0.30667887303798813,0.0033073608689257175,0.0031157507447213367
400,0.3606134645833655,0.3402816217873435,0.0025861527562964786,0.0025567561200387015
500,0.3705380582102208,0.37935594859403926,0.0022724485060471025,0.0022933877800716965
600,0.4569789823178912,0.42577309340433006,0.0019330379970935395,0.001885981343316476
700,0.5608950721633852,0.5414549463639693,0.002065318618234244,0.0019782918204352966
800,0.5460959830548805,0.4760860589399825,0.0019867181107172532,0.0017888542532754825
900,0.5557892262100524,0.4796505766489571,0.0018460867869018686,0.0016635193941861646
1000,0.5505856081393806,0.5207621614141382,0.0014623844664998814,0.0014680819065046211
1100,0.5407641142122769,0.6149760396257694,0.0011725636963556987,0.0013583737549765578
1200,0.598974946534841,0.5762495104665493,0.0015222965079732566,0.001372332764550131
1300,0.6109245716342114,0.6006730276440164,0.0014641409402072114,0.0014175580542789925
1400,0.5585827395745262,0.5932139947387387,0.001262701144952403,0.0014699084079059762
1500,0.5731040079784842,0.6003099090641507,0.0013178574447385825,0.0014275412001411361
1600,0.6555993285084489,0.5602773183601433,0.0015746679488158172,0.0012839761126741212
1700,0.5723571986240915,0.5606242958479949,0.0013826686796672596,0.0013484856300800502
1800,0.5864460259960591,0.6066275405248761,0.001320629899955703,0.0013502246111499767
1900,0.6154389661602797,0.6545664980562529,0.001199711035900967,0.0013037452332703343
2000,0.5714764151531982,0.621723772377996,0.0011215621665363836,0.0012457418798153127
2100,0.6771057393828878,0.5849737205934713,0.0014519841532082526,0.0011626066143905173
2200,0.486677360297756,0.473168817491952,0.0010028632194907662,0.0009637304850532703
2300,0.5548660769505636,0.5834195590451586,0.0011164647452461254,0.0011553725172888983
2400,0.5879559672878965,0.5424605137516273,0.0012397364441530715,0.0011335717566119097
2500,0.5348692366987945,0.497416897334119,0.0011017719463511484,0.000943781235781494
2600,0.563032340990343,0.4938680144828022,0.0011300481942276906,0.0009781614284485735
2700,0.6021947324732665,0.516070393656781,0.0012029440166815282,0.000989057527647132
2800,0.6388166540229093,0.6159879052377575,0.0011389952128983728,0.0010664981415402597
2900,0.5113698089283533,0.4842334645563513,0.0010180185624970874,0.000955783480301682
3000,0.5220838037810368,0.5418343757088366,0.0009228105910159047,0.0009789720357540625
3100,0.5793509149701901,0.6252154057326885,0.000934438663921637,0.0010520936256885583
3200,0.6254268400391072,0.5660173713885391,0.0011270951409575658,0.0009758359118618437
3300,0.5920482567493781,0.5893391202701569,0.0011314211669871033,0.0011353737733812467
3400,0.5847427678820023,0.5584092441134654,0.0010875088119670845,0.0009866582829495048
3500,0.5322971337218878,0.4651951531299832,0.0011203418530352685,0.0009095064365730129
3600,0.5266408811771686,0.5414170603299308,0.0010599942821148622,0.001002197297400544
3700,0.577676472789025,0.568447117784018,0.001001431010359417,0.0009555398084304186
3800,0.5531363441493222,0.5570559190394806,0.0009844710459601203,0.0009439959359168765
3900,0.5785971224677662,0.6079691024601854,0.0009678547142760508,0.0010375526349304125
4000,0.6317211333291307,0.5615527612159137,0.0010591966245051424,0.0009020881209940816
4100,0.5676058998172933,0.5498816353833483,0.0009811536250819452,0.0008993748908966359
4200,0.5303522927251416,0.5785207809765893,0.0008739559310435282,0.0009875948378488672
4300,0.5540375743407057,0.5656220668975116,0.0009384058216366936,0.0009551739831673893
4400,0.5750083809797404,0.5686055921112049,0.000963769430280865,0.0009464769732564235
4500,0.6186836842582052,0.6369533367515728,0.0010253725607888753,0.0010532091952345282
4600,0.5526444908882899,0.5905512586648586,0.0009715212815932124,0.0010508555018246578
4700,0.5692726381672123,0.5679622546404004,0.0010241429499422534,0.0009989287607637095
4800,0.47628691825683883,0.5370853682342941,0.0008414637743709688,0.0009581654755947677
4900,0.5500347814584924,0.5098638526309802,0.0009579989578265643,0.0008235220041996599
5000,0.5406213890914373,0.4835757657481327,0.0010110547548812135,0.0008388352982741712
5100,0.5117757478810132,0.47026365364872585,0.0008485588301863139,0.0007578735043180155
5200,0.5374913531432607,0.5274049528461133,0.0008501938693212204,0.0008629529618304671
5300,0.5953978232225893,0.624138244209852,0.0009635746086764918,0.0010003087678615548
5400,0.5554097881890546,0.5648233248756165,0.001001967953127614,0.000993549535499911
5500,0.5738796555392959,0.5554222130831371,0.0009769348455244797,0.0008979912773491031
5600,0.5619466707667082,0.557286651139017,0.0008929087971956391,0.0008771762323096111
5700,0.4818541122549,0.46713256568543565,0.000828622929511533,0.0007787232151336513
5800,0.5259738166882879,0.5157296401139979,0.0008912633131130747,0.0008108552230449437
5900,0.6128593148725031,0.5694376744504814,0.001045924280599649,0.0009263472236638267
6000,0.6133498197198389,0.595427886845495,0.0008893736160646157,0.0008463454783058209
6100,0.4610366308290915,0.43682122878353563,0.000846541615435286,0.0007338202838099486
6200,0.5746486302193551,0.5623590813739383,0.0008517823572691425,0.0007973496203308399
6300,0.5659563808771113,0.5931350901908019,0.0008984042125342523,0.0009534197864304439
6400,0.5006740787501752,0.5031871879972811,0.0007285005797752894,0.0007537392051908496
6500,0.5326961629843221,0.5347748246649631,0.0008367999988861155,0.0008594501890445189
6600,0.5849677492802827,0.5663297240392936,0.0009101692410039426,0.0008507149575878205
6700,0.6715347911382592,0.6455974588581673,0.000990183072600889,0.0009292205686959877
6800,0.5571562935974781,0.5348271683851732,0.0008708858701370375,0.0008476243549518878
6900,0.6085567455989511,0.5804961402526653,0.0009560133986867206,0.0008872258139890322
7000,0.5598714081448921,0.5190429061989819,0.00100032052484775,0.0008861176419156377
7100,0.5530424647321757,0.5002979537077581,0.0008945030517981157,0.0008039408414644252
7200,0.5065733871271069,0.5521933820779267,0.0008379245790692431,0.0009387490613804831
7300,0.4953220351690301,0.5242587616108696,0.0007752630566741187,0.000845814539558086
7400,0.5596933350231147,0.5665748840965659,0.0008397215570352299,0.0008645434425880503
7500,0.5342528942246665,0.5059538575570472,0.0008546921711043787,0.0007589323989178954
7600,0.5759122295753007,0.5207648026972196,0.001063713438866705,0.0009262389286883064
7700,0.4651905837670185,0.44594622361995834,0.0007033354920196031,0.0006680654804744143
7800,0.5259073944582408,0.4920735074685504,0.0008888379131998859,0.000790310512201753
7900,0.5981723908473744,0.5887155920444777,0.0008265128227978984,0.0007973040997009361
8000,0.4984212160695055,0.46163014474319447,0.0007806968862436733,0.0006990932178246252
8100,0.5449480915284152,0.5854336541214319,0.0007480791116541879,0.000829781284337819
8200,0.5726529508381163,0.5304856088211961,0.0008247173898095689,0.0007261444899213517
8300,0.5556611685299624,0.5629713674221835,0.0008922978687975176,0.0008913227927336947
8400,0.5051612245893018,0.4939886928999841,0.0008875903391612391,0.0008525936109706016
8500,0.630356857937235,0.6221820169038523,0.0009139224718704656,0.0008838296160171044
8600,0.5745846105818821,0.5543632613447166,0.0008153961686559425,0.0007534226044022408
8700,0.4709519634025549,0.500394471690582,0.0007543560149229348,0.000786539461505061
8800,0.5779736475974502,0.5589073735380011,0.0008444646527918001,0.0008162477814356058
8900,0.5888368251257486,0.5822502789556495,0.0007899340685746983,0.0007786766054385751
9000,0.49499628510267535,0.501108658060012,0.0007211293672687221,0.0007262319171973515
9100,0.5011055756325495,0.4723394664591902,0.0007692072682132799,0.0007345107501033495
9200,0.4568184110325952,0.450599336775216,0.0006913190941275187,0.0006769574348191719
9300,0.5425656262480365,0.5131874051676424,0.0007366246817303408,0.0006302569549046143
9400,0.5427892230058453,0.4796899306934786,0.0008080079483374612,0.000692765199180872
9500,0.4476712399049492,0.45749660094742844,0.0006386433879371705,0.0006632019030334705
9600,0.5369958322813309,0.513324239660447,0.0007840854651709251,0.0006958656998554875
9700,0.5085815183194451,0.48621307659627155,0.0007503179990077438,0.0006932686566852995
9800,0.5359658665163143,0.5407089342291725,0.0008176676477119985,0.0007787747354207642
9900,0.6042199355168096,0.5293884952178809,0.000973778753736369,0.000778030520181281
10000,0.5473217380240253,0.5406723099297366,0.0008325049808346405,0.0007886894845024327
10100,0.5925166993400112,0.5212769502342982,0.0008997141291852017,0.0007292536968364018
10200,0.594856763104338,0.5753166940440374,0.0008512786884966156,0.0008022314799912423
10300,0.46739916729302783,0.4989907367252944,0.0006545972259379627,0.0007132921560995172
10400,0.5612726098647111,0.5397961615917853,0.0007912606968610207,0.0007419462388163189
10500,0.5796387458539098,0.5529182287806975,0.0007845490216414687,0.0007192176034244656
10600,0.5375811281462956,0.5514580480162115,0.0007273827676686422,0.0007770344988281752
10700,0.5974055395125508,0.6199278873630274,0.0007376965879539441,0.0007754150862266828
10800,0.6702992261201589,0.637996456156031,0.0009350741086513126,0.0008586305799917047
10900,0.5995574903381953,0.5622549051739595,0.0008124991044866128,0.0007171043681557115
11000,0.5781382991320139,0.5586014743614021,0.0008373745202442971,0.0008093753913994064
11100,0.5091560249366915,0.4756874036184456,0.0008084635982839518,0.0007268511467419924
11200,0.4150786720699411,0.45225408001605205,0.0005922503755515435,0.0006672556434884713
11300,0.5156072295396916,0.45640433938109987,0.0007610738820602906,0.0006382414804533453
11400,0.5000749626505064,0.43406875658810107,0.0008243030642528783,0.0006783910130624609
