step,N_round,MAX_round,2_MAX_round,N_elongated,MAX_elongated,2_MAX_elongated,N_round_2,MAX_round_2,2_MAX_round_2,N_elongated_2,MAX_elongated_2,2_MAX_elongated_2
100,470.9375,1341.546875,21.046875,0.0,0.0,0.0,4.546875,1995.953125,1.40625,0.0,0.0,0.0
200,226.890625,272.421875,59.28125,899.703125,18.75,13.640625,93.875,463.6875,59.515625,59.28125,1094.953125,24.234375
300,253.46875,127.953125,47.734375,816.4375,25.390625,17.96875,98.265625,354.828125,66.578125,63.390625,971.65625,65.03125
400,227.0,124.359375,67.515625,707.8125,30.71875,19.9375,82.765625,407.6875,97.828125,73.71875,725.8125,132.71875
500,194.640625,181.828125,90.796875,623.40625,34.296875,22.765625,70.859375,541.8125,116.859375,79.859375,641.359375,127.328125
600,165.890625,295.875,118.25,547.171875,38.859375,27.453125,63.0,650.6875,104.625,84.921875,586.296875,111.0625
700,135.703125,440.21875,127.640625,488.828125,44.40625,31.1875,55.984375,742.03125,93.046875,82.46875,552.734375,128.484375
800,119.96875,547.796875,125.59375,449.21875,55.234375,36.28125,53.484375,783.640625,96.203125,80.734375,560.1875,115.5625
900,109.21875,599.671875,121.296875,419.796875,62.203125,41.765625,52.25,802.40625,94.46875,76.6875,547.3125,125.1875
1000,99.875,680.03125,91.90625,394.8125,69.671875,43.90625,49.3125,823.484375,76.734375,72.203125,588.8125,116.640625
1100,92.953125,684.828125,107.53125,373.5625,76.203125,49.296875,49.296875,821.890625,89.421875,69.875,614.5625,100.671875
1200,88.78125,719.4375,102.640625,360.953125,79.875,52.6875,47.03125,833.359375,86.3125,69.203125,602.8125,109.53125
1300,85.6875,729.46875,105.546875,351.234375,90.53125,54.859375,46.671875,843.796875,80.90625,64.9375,629.609375,102.859375
1400,80.65625,713.125,110.34375,344.734375,98.53125,63.296875,44.46875,823.5625,92.5,60.734375,665.546875,102.71875
1500,81.3125,730.40625,100.84375,335.796875,102.984375,62.828125,45.578125,835.046875,86.234375,62.90625,647.828125,106.59375
1600,78.609375,737.578125,94.0,331.515625,120.4375,66.6875,44.875,831.265625,81.234375,58.9375,691.484375,88.625
1700,77.6875,746.5,78.875,323.53125,130.421875,69.640625,44.390625,839.390625,60.84375,58.8125,692.59375,97.40625
1800,79.171875,729.296875,78.640625,324.515625,136.703125,74.90625,45.46875,800.484375,77.09375,55.96875,728.984375,82.484375
1900,74.21875,726.171875,79.78125,317.890625,139.59375,79.890625,43.71875,810.953125,66.171875,56.109375,709.4375,107.546875
2000,73.453125,716.46875,81.171875,311.984375,149.90625,82.5,43.1875,800.765625,69.4375,54.171875,782.8125,61.171875
2100,74.46875,731.3125,71.390625,314.59375,153.671875,85.359375,43.171875,798.34375,67.90625,54.8125,749.09375,80.328125
2200,74.03125,726.484375,74.0625,310.25,153.21875,85.234375,44.390625,803.6875,60.125,52.984375,773.53125,80.953125
2300,73.75,689.84375,87.109375,309.359375,166.484375,94.296875,44.15625,756.0,81.578125,52.0,792.734375,80.859375
2400,76.9375,655.40625,91.984375,308.921875,168.90625,91.875,46.71875,755.28125,73.3125,50.25,801.140625,77.109375
2500,76.15625,661.140625,83.75,303.875,193.453125,92.453125,45.828125,731.421875,76.21875,51.03125,818.1875,76.671875
2600,76.71875,626.5625,92.65625,307.234375,187.734375,94.859375,46.15625,710.625,83.0625,50.609375,848.96875,66.609375
2700,77.234375,617.8125,98.734375,308.84375,214.625,95.6875,46.6875,706.703125,76.34375,49.515625,856.578125,71.796875
2800,78.34375,611.984375,89.296875,309.421875,223.546875,100.5,47.9375,679.90625,89.765625,48.375,878.578125,62.25
2900,75.640625,579.078125,100.703125,313.890625,212.625,101.046875,45.546875,658.234375,93.03125,49.671875,882.375,60.9375
3000,76.671875,577.9375,99.171875,309.875,235.1875,95.125,46.296875,645.1875,98.484375,49.703125,859.75,77.171875
3100,76.75,552.3125,110.40625,306.453125,256.375,96.09375,46.953125,625.546875,101.328125,48.15625,891.59375,77.75
3200,73.453125,566.5625,96.796875,307.765625,245.078125,97.890625,45.421875,632.9375,95.9375,48.296875,897.9375,75.296875
3300,72.515625,530.421875,117.9375,308.0625,248.6875,100.84375,45.328125,605.40625,98.96875,47.328125,917.5625,69.890625
3400,74.21875,548.296875,93.921875,304.515625,268.40625,100.484375,46.921875,608.859375,84.234375,45.796875,959.375,48.796875
3500,72.609375,521.765625,112.625,304.0,261.28125,106.734375,46.75,587.875,103.03125,48.5625,945.359375,52.5
3600,73.015625,495.453125,120.96875,299.421875,264.609375,118.34375,46.546875,553.9375,117.09375,46.078125,949.328125,67.453125
3700,72.859375,486.953125,122.359375,297.453125,269.359375,118.3125,46.25,547.578125,112.625,46.015625,951.609375,66.171875
3800,72.875,487.953125,118.859375,299.0,261.21875,122.765625,46.140625,547.203125,116.078125,46.59375,962.84375,58.671875
3900,74.359375,477.984375,116.5625,295.671875,267.625,128.140625,46.671875,551.515625,112.125,47.65625,970.53125,54.21875
4000,74.359375,463.84375,118.765625,304.65625,279.734375,118.84375,47.046875,514.015625,119.734375,46.9375,981.328125,56.0625
4100,75.09375,460.234375,113.34375,304.390625,303.203125,117.65625,47.421875,510.09375,118.953125,45.9375,997.21875,48.03125
4200,75.515625,457.9375,115.890625,299.796875,290.109375,123.859375,47.859375,519.984375,113.296875,45.21875,999.765625,51.71875
4300,74.78125,465.546875,116.234375,299.671875,307.109375,115.625,47.828125,532.21875,103.984375,45.296875,996.921875,60.703125
4400,71.15625,458.765625,119.9375,297.546875,291.703125,120.78125,46.5,517.84375,114.265625,46.203125,981.65625,62.046875
4500,72.078125,452.65625,117.109375,292.953125,323.03125,126.640625,46.734375,507.75,113.375,47.640625,972.140625,68.5
4600,72.890625,473.859375,105.203125,288.734375,322.984375,112.890625,47.640625,528.671875,101.171875,45.15625,983.421875,69.796875
4700,73.6875,479.359375,107.375,289.265625,320.796875,116.125,48.390625,527.828125,107.34375,43.9375,1004.40625,49.8125
4800,72.875,458.0625,118.546875,291.8125,321.25,124.65625,48.15625,520.515625,114.59375,46.46875,991.234375,60.90625
4900,72.140625,450.9375,118.5,289.359375,319.21875,127.34375,47.71875,508.375,114.140625,42.421875,1012.734375,56.0625
5000,73.390625,439.25,128.109375,287.0,311.609375,130.71875,48.0625,492.25,123.53125,43.84375,1031.28125,46.078125
5100,71.046875,458.390625,117.90625,284.515625,320.078125,122.140625,46.90625,518.8125,107.96875,44.328125,988.140625,69.40625
5200,72.40625,458.390625,112.4375,287.046875,335.9375,124.984375,47.125,500.703125,116.484375,45.1875,1017.109375,51.28125
5300,70.640625,464.34375,106.453125,284.9375,355.34375,122.265625,46.859375,510.65625,107.421875,45.734375,1001.171875,60.8125
5400,71.1875,476.71875,103.203125,284.734375,326.6875,128.671875,46.390625,521.75,110.234375,44.5,1004.328125,58.984375
5500,69.90625,464.328125,113.0625,286.078125,326.625,125.75,45.796875,513.609375,116.09375,45.15625,982.4375,76.234375
5600,69.3125,442.125,121.34375,282.453125,336.078125,132.75,44.859375,507.3125,107.4375,43.609375,1011.921875,57.59375
5700,70.171875,446.953125,123.8125,282.078125,349.078125,127.796875,46.15625,489.328125,124.875,43.8125,1013.796875,58.0625
5800,68.71875,449.71875,120.859375,283.0625,328.28125,134.484375,44.953125,487.265625,125.6875,45.125,1007.390625,55.890625
5900,69.296875,448.125,133.046875,277.09375,356.265625,133.671875,46.09375,495.359375,129.359375,45.84375,1010.828125,58.015625
6000,68.234375,457.296875,116.75,278.953125,320.34375,139.546875,44.859375,505.625,116.125,44.28125,1002.40625,64.578125
6100,67.890625,437.9375,120.453125,284.375,367.59375,128.171875,43.796875,499.328125,115.953125,43.703125,1009.875,65.609375
6200,68.09375,436.546875,110.203125,282.4375,362.46875,128.03125,44.328125,494.5625,111.53125,43.40625,1042.265625,46.0
6300,68.078125,442.84375,110.609375,286.25,370.53125,119.203125,44.171875,497.0,103.796875,44.5,1039.375,50.265625
6400,69.546875,417.4375,116.25,283.640625,355.640625,133.140625,44.265625,477.65625,122.140625,44.046875,1006.90625,76.828125
6500,67.5,411.8125,120.40625,286.296875,395.203125,118.453125,44.953125,452.703125,119.53125,44.578125,1036.4375,56.28125
6600,67.703125,421.3125,116.890625,284.453125,388.453125,130.484375,45.1875,482.96875,105.265625,43.375,1071.6875,43.875
6700,66.421875,415.5625,117.328125,283.0625,379.140625,145.25,44.859375,460.515625,115.78125,44.1875,1076.953125,41.484375
6800,69.359375,399.140625,126.59375,280.09375,410.796875,121.375,45.8125,444.15625,121.15625,43.25,1050.421875,62.953125
6900,67.78125,418.546875,107.765625,281.46875,392.375,134.1875,45.375,453.1875,109.78125,42.53125,1086.46875,40.015625
7000,68.796875,426.90625,103.734375,279.53125,386.640625,128.21875,46.5,479.078125,98.171875,42.90625,1044.9375,66.875
7100,68.515625,419.28125,107.1875,281.609375,388.609375,127.953125,45.4375,477.171875,98.78125,43.453125,1054.359375,56.640625
7200,68.265625,419.234375,110.390625,277.9375,394.640625,132.84375,45.421875,477.09375,102.96875,42.46875,1071.140625,47.328125
7300,68.453125,405.921875,114.84375,278.515625,398.8125,130.5625,46.125,450.03125,115.59375,42.953125,1061.890625,53.3125
7400,68.515625,404.484375,119.390625,279.984375,381.59375,133.640625,46.484375,436.125,121.359375,43.875,1043.859375,62.859375
7500,68.875,403.140625,118.3125,276.828125,374.828125,127.921875,45.296875,455.890625,116.46875,44.4375,1056.375,48.140625
7600,66.796875,404.015625,123.109375,274.6875,398.078125,128.015625,44.34375,447.234375,126.375,43.328125,1047.75,56.609375
7700,67.75,414.09375,120.9375,270.78125,384.71875,131.890625,44.984375,457.75,124.484375,43.921875,1062.96875,44.4375
7800,66.828125,439.359375,112.1875,274.28125,368.796875,141.921875,44.3125,493.28125,108.1875,43.34375,1042.109375,60.078125
7900,66.75,424.0625,121.8125,275.546875,371.421875,144.671875,43.875,497.296875,109.328125,44.265625,1054.359375,43.84375
8000,64.40625,436.375,115.984375,275.9375,377.84375,142.8125,42.5,489.25,117.359375,44.484375,1037.8125,54.65625
8100,65.109375,439.4375,118.890625,273.75,383.125,142.671875,42.84375,483.109375,124.8125,43.625,1023.640625,67.21875
8200,62.3125,454.28125,110.515625,275.265625,367.484375,131.28125,42.078125,495.40625,111.828125,44.953125,1011.375,61.765625
8300,61.71875,483.484375,107.421875,275.125,358.203125,143.171875,40.96875,534.8125,106.59375,44.96875,1010.40625,66.9375
8400,62.109375,476.5,114.859375,272.28125,369.609375,130.484375,41.71875,535.890625,103.578125,44.59375,996.28125,76.609375
8500,63.953125,473.53125,126.21875,269.203125,363.125,134.46875,42.75,533.78125,110.953125,45.046875,990.125,81.234375
8600,64.546875,461.65625,127.921875,272.8125,370.609375,137.84375,41.9375,525.921875,114.03125,44.046875,1014.0,61.40625
8700,62.296875,484.671875,108.578125,273.9375,370.0,137.875,41.21875,532.484375,105.328125,45.296875,1015.84375,53.34375
8800,61.59375,461.140625,111.0625,274.359375,370.140625,143.203125,41.578125,494.125,114.484375,45.125,1016.5,72.546875
8900,62.96875,442.734375,112.671875,275.53125,386.09375,145.359375,43.359375,483.734375,114.859375,42.875,1036.546875,66.453125
9000,64.265625,447.015625,109.296875,274.796875,371.421875,144.28125,43.9375,496.03125,99.625,43.34375,1036.140625,70.140625
9100,65.765625,434.125,111.609375,276.125,399.109375,141.5625,44.25,465.234375,116.6875,44.59375,1066.5625,50.609375
9200,67.171875,432.609375,108.328125,273.078125,399.625,139.3125,44.65625,477.09375,110.53125,43.53125,1064.03125,51.828125
9300,67.625,433.0,108.765625,274.28125,409.65625,144.703125,45.015625,472.046875,107.90625,42.859375,1078.65625,50.265625
9400,66.375,410.796875,120.359375,277.828125,419.484375,138.59375,44.609375,467.21875,114.296875,44.453125,1060.53125,59.859375
9500,67.03125,396.734375,116.140625,280.59375,425.0,135.203125,45.046875,436.390625,117.90625,43.265625,1075.75,54.40625
9600,65.203125,402.125,112.140625,277.625,437.484375,139.328125,43.5625,439.625,119.421875,41.0625,1084.21875,56.734375
9700,65.578125,396.453125,116.671875,276.890625,428.6875,122.203125,43.515625,458.234375,114.078125,44.140625,1048.0,67.15625
9800,64.3125,403.46875,119.4375,273.828125,436.578125,121.90625,43.140625,450.734375,116.703125,43.609375,1072.84375,48.28125
9900,65.03125,391.1875,122.203125,273.328125,430.453125,124.546875,43.453125,436.78125,123.796875,42.375,1073.890625,52.640625
10000,64.296875,386.0625,128.328125,266.90625,438.984375,135.28125,42.921875,448.484375,119.953125,43.109375,1053.421875,56.75
10100,64.40625,396.609375,121.578125,270.875,456.546875,121.578125,42.921875,467.640625,101.9375,43.703125,1081.921875,43.390625
10200,64.0625,418.640625,112.625,268.9375,427.5,138.5,42.703125,476.40625,99.53125,44.28125,1062.296875,58.515625
10300,64.359375,408.46875,129.65625,269.640625,425.265625,137.21875,42.5625,488.4375,104.703125,43.921875,1066.609375,52.125
10400,63.90625,422.953125,116.0625,271.34375,406.390625,154.3125,43.703125,460.6875,114.796875,43.71875,1060.734375,56.90625
10500,64.9375,409.640625,119.703125,277.53125,427.34375,138.0,43.796875,451.9375,120.265625,43.765625,1067.0,55.3125
10600,65.03125,421.15625,114.90625,275.515625,431.46875,135.625,42.875,470.859375,109.390625,42.921875,1038.71875,77.890625
10700,66.578125,419.421875,98.203125,274.90625,442.515625,136.125,44.328125,449.46875,109.5,42.265625,1069.171875,55.71875
10800,64.703125,398.015625,108.46875,274.515625,453.34375,133.640625,43.9375,438.421875,108.8125,43.453125,1057.15625,62.484375
10900,63.15625,414.0625,103.296875,270.765625,447.875,132.125,42.53125,460.171875,102.125,43.375,1054.484375,64.421875
11000,64.328125,386.28125,123.71875,270.53125,454.09375,129.265625,42.84375,435.6875,121.109375,43.140625,1052.140625,72.046875
11100,64.421875,379.046875,125.859375,270.59375,423.0625,142.21875,42.578125,440.90625,115.09375,42.53125,1096.59375,49.28125
11200,64.59375,379.84375,123.953125,270.546875,433.578125,134.34375,43.609375,427.734375,118.171875,43.0,1072.453125,63.21875
11300,62.4375,400.328125,111.640625,266.4375,414.625,151.5,42.234375,450.90625,107.390625,42.65625,1110.921875,38.53125
11400,63.1875,385.59375,125.921875,264.578125,442.359375,148.359375,42.734375,436.53125,116.5625,41.90625,1114.59375,38.828125
11500,64.359375,382.953125,117.171875,265.609375,443.65625,148.75,43.71875,427.671875,117.65625,41.640625,1091.5,57.078125
11600,63.890625,385.828125,113.53125,268.078125,449.109375,139.234375,42.765625,442.8125,111.8125,42.84375,1072.65625,62.53125
11700,64.96875,388.234375,114.8125,266.09375,435.375,162.359375,43.765625,432.953125,119.0,42.96875,1077.65625,64.421875
11800,63.65625,403.03125,105.765625,271.40625,433.5,152.109375,43.15625,446.921875,100.234375,40.8125,1084.1875,64.53125
11900,64.484375,393.328125,114.1875,268.390625,465.703125,145.921875,42.359375,460.75,105.9375,43.546875,1096.359375,43.4375
12000,65.71875,403.5,105.734375,269.859375,476.234375,140.359375,43.734375,443.59375,107.6875,42.28125,1088.34375,49.484375
12100,66.28125,386.328125,120.0,272.078125,477.96875,134.53125,44.21875,431.453125,115.328125,42.625,1100.328125,49.4375
12200,64.484375,375.421875,118.703125,268.5625,491.484375,133.921875,43.9375,419.390625,118.65625,41.5,1104.125,49.3125
12300,63.4375,386.71875,116.125,266.109375,458.171875,150.421875,42.390625,434.875,108.65625,40.859375,1120.15625,40.890625
12400,61.625,400.828125,110.921875,265.46875,470.6875,138.484375,42.1875,436.234375,109.296875,42.09375,1101.5,47.6875
12500,62.890625,376.140625,117.9375,270.484375,452.59375,139.390625,42.90625,425.328125,111.640625,43.296875,1102.03125,48.859375
12600,64.15625,396.171875,111.484375,270.140625,455.015625,144.953125,44.359375,428.4375,113.34375,41.9375,1098.578125,58.40625
12700,63.34375,388.125,109.125,265.421875,437.1875,149.46875,43.140625,433.171875,106.875,40.625,1086.578125,66.859375
12800,61.390625,383.0625,107.78125,263.140625,459.421875,147.984375,41.796875,423.703125,108.390625,41.296875,1095.734375,56.890625
12900,61.96875,376.28125,111.21875,264.71875,458.265625,153.4375,41.234375,423.953125,113.03125,42.453125,1120.75,40.671875
13000,62.6875,379.34375,113.5625,267.234375,477.0,139.125,42.625,445.515625,97.046875,43.1875,1082.921875,63.078125
13100,62.109375,393.171875,107.71875,263.546875,486.328125,134.546875,42.125,444.65625,98.5625,42.984375,1087.4375,57.5625
13200,63.34375,381.09375,109.953125,263.0625,470.125,129.109375,42.3125,447.296875,101.859375,42.671875,1094.046875,49.796875
13300,64.71875,405.75,115.71875,264.59375,482.8125,134.09375,43.53125,452.84375,104.109375,43.203125,1100.78125,53.578125
13400,64.4375,406.765625,109.3125,264.5625,478.84375,140.671875,42.828125,449.875,107.09375,41.5625,1101.578125,46.21875
13500,66.203125,388.171875,112.125,271.1875,506.234375,122.40625,43.625,435.265625,109.28125,43.828125,1086.953125,58.171875
