step,N_round,MAX_round,2_MAX_round,N_elongated,MAX_elongated,2_MAX_elongated,N_round_2,MAX_round_2,2_MAX_round_2,N_elongated_2,MAX_elongated_2,2_MAX_elongated_2
100,27.203125,1968.140625,3.015625,0.0,0.0,0.0,1.09375,1999.90625,0.078125,0.0,0.0,0.0
200,7.046875,1943.171875,1.9375,44.453125,2.8125,2.015625,1.375,1950.1875,0.328125,30.296875,9.15625,4.359375
300,4.125,1967.53125,1.390625,27.578125,1.609375,1.265625,1.046875,1971.1875,0.046875,22.40625,3.6875,2.359375
400,3.25,1976.40625,1.0,20.28125,1.546875,1.203125,1.0,1978.90625,0.0,17.46875,2.78125,1.859375
500,2.671875,1982.21875,0.890625,15.65625,1.296875,1.0625,1.0,1983.984375,0.0,13.9375,2.3125,1.4375
600,2.234375,1985.296875,0.78125,13.109375,1.28125,1.015625,1.0,1986.59375,0.0,12.015625,1.96875,1.21875
700,2.21875,1988.125,0.71875,10.5625,1.0625,1.0,1.0,1989.375,0.0,10.0625,1.40625,1.109375
800,1.90625,1989.90625,0.671875,9.09375,1.015625,1.0,1.0,1990.890625,0.0,8.734375,1.265625,1.078125
900,1.84375,1990.125,0.515625,8.9375,1.0625,1.015625,1.0,1990.984375,0.0,8.5,1.390625,1.09375
1000,1.734375,1991.671875,0.46875,7.5625,1.015625,0.984375,1.0,1992.421875,0.0,7.171875,1.328125,1.0625
1100,1.84375,1992.4375,0.578125,6.640625,1.046875,0.96875,1.0,1993.3125,0.0,6.46875,1.203125,0.984375
1200,1.6875,1992.65625,0.5625,6.609375,1.015625,0.984375,1.0,1993.375,0.0,6.390625,1.234375,0.984375
1300,1.671875,1993.03125,0.453125,6.265625,1.015625,0.984375,1.0,1993.703125,0.0,6.046875,1.21875,1.0
1400,1.515625,1993.875,0.40625,5.5625,1.015625,0.984375,1.0,1994.40625,0.0,5.375,1.203125,0.984375
1500,1.734375,1993.9375,0.5625,5.25,1.046875,0.953125,1.0,1994.703125,0.0,5.09375,1.203125,0.953125
1600,1.4375,1994.390625,0.390625,5.125,1.015625,0.96875,1.0,1994.84375,0.0,4.9375,1.203125,0.96875
1700,1.515625,1994.453125,0.453125,4.984375,1.03125,0.921875,1.0,1994.96875,0.0,4.8125,1.203125,0.921875
1800,1.46875,1994.671875,0.40625,4.84375,1.0,0.9375,1.0,1995.15625,0.0,4.765625,1.078125,0.9375
1900,1.578125,1994.578125,0.421875,4.796875,0.984375,0.921875,1.0,1995.171875,0.0,4.703125,1.078125,0.921875
2000,1.53125,1995.109375,0.40625,4.34375,0.984375,0.953125,1.0,1995.640625,0.0,4.265625,1.0625,0.953125
2100,1.515625,1995.40625,0.421875,4.0625,1.0,0.90625,1.0,1995.921875,0.0,4.015625,1.046875,0.90625
2200,1.453125,1995.140625,0.390625,4.390625,1.0,0.90625,1.0,1995.59375,0.0,4.328125,1.0625,0.90625
2300,1.421875,1995.40625,0.34375,4.171875,0.96875,0.921875,1.0,1995.828125,0.0,4.109375,1.03125,0.921875
2400,1.515625,1995.40625,0.421875,4.0625,1.0,0.90625,1.0,1995.921875,0.0,4.015625,1.03125,0.921875
