step,N_round,MAX_round,2_MAX_round,N_elongated,MAX_elongated,2_MAX_elongated,N_round_2,MAX_round_2,2_MAX_round_2,N_elongated_2,MAX_elongated_2,2_MAX_elongated_2
100,251.953125,1665.609375,8.453125,0.0,0.0,0.0,2.484375,1998.203125,1.09375,0.0,0.0,0.0
200,147.421875,967.890625,25.953125,582.640625,12.546875,8.546875,39.75,1158.78125,15.125,99.09375,392.953125,82.953125
300,186.265625,777.375,49.515625,588.140625,15.28125,10.265625,34.78125,1132.453125,23.5625,111.1875,279.953125,92.390625
400,200.09375,658.6875,73.640625,579.8125,16.03125,11.171875,31.3125,1161.890625,16.09375,114.75,217.6875,95.796875
500,199.71875,553.765625,115.796875,554.109375,18.4375,11.828125,27.5625,1185.5625,16.390625,116.078125,181.75,96.421875
600,187.640625,626.4375,119.421875,516.921875,22.40625,13.84375,25.34375,1222.34375,15.03125,117.875,167.671875,85.75
700,172.78125,698.09375,122.359375,487.65625,23.90625,14.640625,25.703125,1239.40625,12.96875,110.484375,186.859375,90.5625
800,158.453125,781.34375,115.65625,459.84375,25.9375,18.90625,24.96875,1252.0,12.515625,105.46875,199.296875,92.109375
900,140.296875,883.203125,88.125,433.5,33.421875,19.640625,25.171875,1263.59375,13.953125,101.28125,206.65625,92.59375
1000,124.125,955.390625,87.328125,405.453125,37.5625,21.515625,24.78125,1273.015625,15.84375,95.953125,216.3125,99.890625
1100,110.078125,1026.796875,64.21875,382.8125,42.921875,26.296875,25.046875,1277.015625,14.859375,89.0,250.671875,95.75
1200,98.125,1091.546875,45.546875,362.84375,49.25,30.34375,26.015625,1276.9375,14.203125,86.734375,274.1875,101.203125
1300,92.59375,1061.890625,58.4375,346.859375,54.359375,32.375,26.421875,1265.9375,15.0625,81.390625,284.953125,102.4375
1400,83.40625,1102.3125,49.546875,329.078125,58.90625,35.765625,26.84375,1269.703125,16.28125,77.4375,305.484375,104.0
1500,77.6875,1141.09375,33.703125,319.953125,66.03125,37.046875,27.53125,1265.65625,13.359375,75.625,317.09375,98.75
1600,74.96875,1132.875,45.390625,308.40625,74.4375,40.578125,28.109375,1250.15625,17.84375,71.1875,343.3125,107.390625
1700,71.90625,1132.375,42.34375,302.21875,74.515625,42.75,27.71875,1241.8125,21.734375,66.890625,392.40625,83.328125
1800,69.765625,1140.625,39.515625,295.34375,75.796875,41.984375,28.6875,1234.84375,21.53125,65.46875,375.359375,99.328125
1900,67.671875,1132.78125,38.765625,293.96875,79.078125,44.671875,28.71875,1225.90625,18.015625,62.5,393.375,101.125
2000,65.046875,1132.078125,32.953125,290.453125,82.359375,46.4375,28.3125,1218.59375,19.0,60.921875,420.390625,102.625
2100,64.109375,1120.171875,40.0625,282.859375,86.1875,49.828125,30.34375,1202.34375,22.25,59.53125,430.484375,99.0
2200,63.09375,1110.703125,34.9375,283.546875,88.6875,52.6875,30.046875,1181.71875,25.0,56.75,470.359375,91.296875
2300,64.53125,1093.0625,37.65625,284.03125,100.140625,56.625,30.5625,1157.984375,29.703125,55.140625,491.859375,82.0
2400,62.984375,1072.90625,43.5625,283.28125,109.75,61.859375,30.953125,1146.203125,28.71875,54.296875,522.546875,80.203125
2500,62.671875,1053.015625,45.28125,283.203125,112.828125,60.9375,31.46875,1127.15625,32.171875,54.265625,518.28125,85.421875
2600,64.46875,1018.421875,53.40625,279.75,124.125,59.921875,32.09375,1107.296875,38.296875,52.65625,520.359375,98.953125
2700,63.59375,1022.390625,51.859375,273.546875,130.421875,65.09375,32.875,1102.296875,33.78125,51.703125,550.125,93.640625
2800,63.328125,1007.734375,54.140625,275.734375,124.5625,69.828125,31.90625,1078.484375,43.703125,50.875,570.375,77.09375
2900,63.390625,990.578125,55.828125,272.125,124.328125,74.09375,33.53125,1072.8125,39.59375,51.921875,557.328125,97.375
3000,63.09375,978.046875,57.890625,269.703125,145.484375,72.8125,33.015625,1049.984375,47.734375,49.125,600.59375,78.96875
3100,63.703125,968.421875,63.390625,273.671875,155.234375,72.484375,34.34375,1037.921875,48.390625,50.375,583.90625,85.984375
3200,62.046875,955.0625,66.65625,269.703125,157.703125,75.25,33.375,1042.515625,36.46875,48.796875,615.46875,73.71875
3300,64.109375,927.0,80.40625,271.875,165.265625,80.75,33.828125,1007.078125,56.03125,48.328125,638.578125,81.03125
