step,N_round,MAX_round,2_MAX_round,N_elongated,MAX_elongated,2_MAX_elongated,N_round_2,MAX_round_2,2_MAX_round_2,N_elongated_2,MAX_elongated_2,2_MAX_elongated_2
100,349.5,1523.171875,11.296875,0.0,0.0,0.0,3.296875,1997.3125,1.265625,0.0,0.0,0.0
200,192.78125,565.625,64.0,761.46875,15.40625,10.46875,67.46875,791.46875,48.953125,81.03125,752.421875,69.578125
300,236.40625,328.203125,65.390625,731.59375,18.40625,12.859375,66.078125,730.6875,57.34375,84.484375,621.109375,94.015625
400,235.296875,247.4375,84.515625,692.203125,21.96875,14.84375,59.390625,767.4375,76.171875,91.1875,483.015625,125.0
500,211.75,268.015625,109.0,623.34375,26.421875,18.40625,50.71875,872.875,49.109375,96.078125,384.34375,128.703125
600,183.171875,392.8125,133.03125,564.40625,28.1875,20.484375,44.640625,959.9375,44.015625,100.015625,348.640625,115.765625
700,153.015625,520.265625,140.0625,508.9375,36.6875,24.265625,41.46875,1004.5,41.78125,95.703125,354.0625,126.3125
800,133.78125,656.359375,137.765625,462.65625,40.71875,28.46875,41.40625,1043.640625,38.453125,95.6875,364.328125,106.484375
900,114.671875,773.390625,118.796875,429.171875,44.546875,29.46875,37.71875,1063.859375,36.21875,89.5,392.265625,99.515625
1000,101.25,863.21875,97.84375,397.203125,50.078125,32.140625,37.90625,1080.53125,32.984375,83.140625,393.984375,115.078125
1100,92.34375,908.484375,72.765625,376.953125,54.9375,37.921875,36.703125,1074.3125,38.21875,77.25,404.640625,119.609375
1200,88.453125,899.890625,69.484375,361.34375,65.703125,40.625,38.5625,1068.796875,34.75,71.375,464.015625,106.25
1300,84.328125,909.640625,67.9375,353.53125,72.5,44.75,38.40625,1044.765625,44.78125,69.28125,478.203125,117.109375
1400,85.109375,896.203125,73.640625,340.53125,77.375,50.234375,40.640625,1005.453125,56.703125,64.640625,517.875,106.25
1500,81.546875,890.5,76.96875,336.4375,88.625,50.9375,40.03125,1018.25,46.03125,64.046875,551.8125,94.75
1600,78.5,881.25,80.578125,328.90625,90.375,55.984375,38.46875,978.59375,67.484375,61.15625,573.734375,100.5625
1700,77.46875,870.4375,81.0625,322.921875,99.234375,59.328125,40.578125,963.71875,71.6875,59.734375,608.765625,87.15625
