step,N_round,MAX_round,2_MAX_round,N_elongated,MAX_elongated,2_MAX_elongated,N_round_2,MAX_round_2,2_MAX_round_2,N_elongated_2,MAX_elongated_2,2_MAX_elongated_2
100,299.1875,1592.96875,9.671875,0.0,0.0,0.0,2.84375,1997.71875,1.203125,0.0,0.0,0.0
200,173.9375,778.34375,36.359375,670.671875,14.125,9.125,51.859375,993.71875,19.1875,91.671875,563.234375,78.71875
300,211.5625,536.109375,68.578125,661.3125,15.625,10.859375,46.484375,951.828125,42.90625,102.015625,384.15625,111.890625
400,215.5625,424.484375,96.515625,633.234375,18.765625,12.84375,42.015625,1004.84375,27.703125,107.578125,308.453125,111.046875
500,205.296875,429.78125,109.96875,595.4375,22.359375,14.40625,37.1875,1048.421875,27.859375,108.75,249.5625,114.28125
600,187.328125,489.96875,137.890625,549.8125,25.53125,16.328125,34.4375,1099.046875,22.484375,107.015625,267.8125,103.546875
700,164.21875,603.125,122.625,508.234375,30.734375,20.203125,32.875,1126.296875,21.59375,101.84375,278.296875,102.015625
800,140.59375,721.921875,135.90625,460.640625,34.71875,22.578125,32.234375,1161.765625,17.765625,99.359375,261.125,102.828125
900,119.984375,847.765625,114.0,430.203125,41.25,25.71875,31.453125,1175.28125,22.34375,96.703125,286.109375,101.65625
1000,106.515625,938.5,80.0625,402.234375,45.5625,28.484375,32.1875,1175.953125,22.890625,89.34375,311.46875,100.640625
1100,99.015625,977.65625,69.046875,383.796875,49.171875,31.921875,33.0625,1172.34375,25.0625,85.75,317.109375,118.953125
1200,89.03125,1033.640625,47.578125,366.625,58.125,33.546875,31.328125,1184.421875,19.328125,81.6875,324.671875,121.9375
1300,84.796875,1007.09375,69.953125,347.203125,68.46875,37.796875,31.984375,1164.203125,29.453125,75.25,387.25,102.421875
1400,82.09375,1009.984375,61.84375,339.84375,72.171875,41.125,33.109375,1148.984375,28.90625,72.609375,404.984375,104.15625
1500,79.4375,1009.1875,62.515625,331.296875,79.125,44.71875,32.71875,1144.5,24.09375,69.15625,418.875,110.71875
1600,76.765625,977.375,82.0625,326.984375,84.53125,48.4375,34.140625,1115.09375,33.21875,66.984375,459.0,105.296875
1700,76.390625,1000.03125,50.390625,319.65625,85.265625,49.375,34.5625,1104.65625,33.84375,65.484375,489.5625,96.734375
