step,N_round,MAX_round,2_MAX_round,N_elongated,MAX_elongated,2_MAX_elongated,N_round_2,MAX_round_2,2_MAX_round_2,N_elongated_2,MAX_elongated_2,2_MAX_elongated_2
100,176.96875,1768.578125,6.3125,0.0,0.0,0.0,2.0625,1998.78125,0.796875,0.0,0.0,0.0
200,103.671875,1284.703125,13.921875,430.03125,10.0625,7.09375,21.90625,1420.6875,8.40625,104.28125,207.4375,62.296875
300,117.34375,1262.96875,24.0625,404.609375,9.171875,6.8125,14.90625,1466.359375,8.875,122.78125,118.59375,46.5625
400,129.796875,1209.234375,35.609375,405.375,10.8125,7.234375,11.578125,1476.953125,8.296875,125.265625,92.015625,45.796875
500,146.578125,1140.328125,38.109375,409.09375,10.71875,7.34375,11.796875,1471.765625,5.234375,123.78125,87.59375,48.828125
600,154.34375,1100.484375,52.984375,406.171875,11.515625,7.71875,12.25,1469.578125,5.9375,122.640625,94.328125,44.515625
700,159.984375,1050.734375,61.375,398.6875,14.0,8.875,12.1875,1468.0625,6.234375,117.046875,106.984375,44.3125
800,163.859375,996.890625,80.953125,395.015625,17.140625,9.59375,13.078125,1459.390625,6.421875,113.59375,123.671875,50.8125
900,158.734375,1014.171875,83.234375,379.25,20.046875,10.625,12.375,1473.890625,5.890625,110.78125,113.84375,51.296875
1000,151.234375,1052.53125,73.171875,365.796875,20.65625,13.234375,13.1875,1476.453125,6.3125,106.34375,125.015625,58.671875
1100,140.734375,1105.703125,66.625,350.546875,23.59375,13.65625,13.15625,1482.203125,6.25,103.9375,140.546875,51.421875
1200,131.140625,1125.140625,70.9375,339.765625,26.078125,15.1875,14.21875,1482.453125,7.9375,99.609375,133.8125,56.546875
1300,123.375,1150.671875,60.046875,328.859375,32.65625,17.1875,15.484375,1481.375,5.78125,93.3125,165.84375,60.9375
1400,114.390625,1211.53125,41.828125,317.84375,35.359375,18.5625,14.890625,1479.21875,6.375,89.671875,169.796875,69.5
1500,106.71875,1230.65625,44.53125,308.828125,39.984375,20.234375,15.6875,1476.828125,6.703125,86.96875,177.0625,69.296875
1600,97.40625,1272.34375,34.359375,300.40625,44.9375,23.859375,17.1875,1467.75,7.75,82.703125,201.328125,70.53125
1700,89.625,1294.671875,29.078125,289.53125,48.921875,24.265625,16.609375,1464.453125,8.5,77.25,221.859375,65.953125
1800,82.03125,1308.578125,26.703125,280.609375,53.375,26.453125,17.84375,1462.8125,6.609375,76.0625,232.21875,66.625
1900,75.890625,1320.21875,28.109375,271.765625,57.84375,30.375,18.6875,1451.359375,8.09375,71.484375,241.875,75.171875
2000,71.40625,1328.65625,22.578125,264.109375,58.359375,32.59375,19.984375,1439.84375,9.40625,68.65625,259.09375,73.171875
2100,67.03125,1329.71875,23.5,258.65625,63.71875,35.15625,19.234375,1432.890625,12.03125,65.6875,273.671875,73.953125
2200,65.796875,1329.3125,21.28125,255.25,68.828125,34.984375,20.328125,1419.828125,11.953125,63.140625,276.609375,82.421875
2300,63.171875,1311.15625,27.046875,255.71875,75.640625,35.109375,21.53125,1401.109375,12.40625,60.9375,308.484375,80.84375
2400,59.8125,1305.0,25.15625,250.84375,82.953125,40.015625,21.609375,1388.21875,13.578125,58.796875,329.828125,80.453125
2500,59.46875,1297.5625,20.59375,246.234375,85.21875,44.953125,22.625,1370.515625,15.0625,57.390625,354.234375,68.5625
2600,57.859375,1286.65625,20.515625,247.5625,92.921875,43.484375,23.078125,1351.515625,16.34375,55.765625,352.515625,77.53125
2700,58.75,1275.203125,24.875,242.828125,97.078125,49.40625,24.421875,1337.796875,19.59375,54.0,379.34375,76.09375
2800,56.296875,1271.90625,25.78125,239.328125,96.5625,48.953125,23.828125,1336.84375,16.53125,51.9375,395.28125,65.0625
