step,N_round,MAX_round,2_MAX_round,N_elongated,MAX_elongated,2_MAX_elongated,N_round_2,MAX_round_2,2_MAX_round_2,N_elongated_2,MAX_elongated_2,2_MAX_elongated_2
100,1956.109375,2.796875,2.34375,0.0,0.0,0.0,408.4375,204.875,130.640625,0.0,0.0,0.0
200,36.734375,2.0625,1.515625,1034.140625,21.203125,18.21875,35.703125,2.328125,1.71875,295.0,116.6875,82.71875
300,51.21875,3.03125,2.375,889.0,37.734375,31.671875,48.421875,3.5,2.546875,236.4375,210.390625,127.75
400,58.25,4.328125,3.015625,825.15625,53.265625,41.015625,54.109375,5.0625,3.421875,208.5,261.734375,165.015625
500,61.0625,5.453125,3.703125,785.3125,67.0625,50.625,55.46875,6.125,4.3125,193.1875,292.03125,197.515625
600,63.375,6.765625,4.578125,761.859375,79.453125,61.265625,56.1875,7.84375,5.359375,187.609375,375.3125,221.703125
700,65.796875,7.953125,5.515625,743.125,91.078125,68.59375,59.046875,9.234375,6.375,184.625,403.28125,229.953125
800,66.65625,9.671875,6.25,722.90625,94.53125,73.953125,59.234375,10.765625,7.078125,180.109375,454.359375,241.859375
900,66.234375,10.9375,7.328125,712.609375,117.015625,83.40625,58.390625,13.328125,8.265625,176.546875,542.9375,260.671875
1000,65.5,12.34375,7.78125,705.125,122.15625,87.375,57.078125,13.8125,9.109375,176.6875,537.625,259.265625
1100,65.546875,14.5,8.25,695.5,144.234375,93.734375,57.046875,15.5625,9.328125,176.8125,613.546875,277.546875
1200,63.84375,15.21875,9.0625,690.921875,147.015625,101.265625,54.703125,17.3125,10.078125,173.9375,599.875,282.421875
1300,62.75,15.859375,9.28125,683.6875,156.875,107.609375,53.40625,17.515625,10.75,173.421875,603.28125,277.34375
1400,62.71875,16.21875,10.1875,669.015625,167.25,110.359375,52.21875,18.59375,11.625,170.671875,658.078125,265.90625
1500,61.1875,19.796875,10.984375,659.4375,178.921875,117.4375,51.84375,22.65625,12.3125,171.59375,662.96875,286.71875
1600,61.203125,20.203125,11.90625,645.15625,204.390625,127.921875,52.078125,22.015625,12.96875,168.328125,702.765625,264.5
1700,61.875,22.625,11.78125,637.6875,214.09375,133.921875,51.578125,24.734375,13.359375,165.0,696.234375,289.546875
1800,62.21875,23.09375,12.6875,633.671875,219.65625,134.4375,52.125,25.265625,14.171875,164.65625,724.328125,275.84375
1900,60.609375,23.84375,13.125,632.453125,222.625,133.359375,50.859375,26.640625,14.703125,164.921875,712.234375,275.453125
2000,57.46875,25.328125,13.0,639.71875,236.578125,139.953125,47.9375,28.09375,14.421875,165.765625,763.84375,298.46875
2100,56.046875,25.828125,13.546875,641.640625,240.8125,138.671875,47.09375,29.953125,14.96875,166.328125,668.71875,297.046875
2200,56.234375,26.859375,15.21875,629.40625,230.828125,139.453125,46.96875,30.1875,16.015625,162.234375,709.25,296.6875
2300,54.078125,28.765625,16.28125,632.71875,243.609375,132.296875,45.71875,32.421875,17.125,164.375,766.515625,284.34375
2400,53.640625,29.171875,15.25,624.953125,258.25,142.484375,44.65625,30.890625,16.859375,161.5625,761.984375,301.0625
2500,53.515625,29.125,15.125,619.34375,271.5,156.34375,44.921875,32.359375,16.296875,158.625,818.6875,254.78125
2600,54.6875,26.96875,14.640625,612.046875,276.96875,159.84375,45.84375,30.515625,16.15625,161.0,833.390625,277.203125
2700,55.25,26.53125,13.953125,613.65625,280.765625,161.34375,46.125,29.53125,15.140625,160.28125,855.421875,266.171875
2800,54.4375,24.5625,14.375,612.0625,297.703125,166.40625,45.328125,27.359375,15.921875,161.125,845.265625,276.6875
2900,54.015625,25.609375,13.671875,600.71875,315.65625,166.875,44.765625,27.65625,15.78125,157.921875,875.765625,293.765625
3000,52.734375,26.71875,14.21875,604.765625,314.15625,184.671875,43.9375,29.171875,16.203125,158.109375,913.046875,286.890625
3100,53.25,27.71875,14.9375,602.3125,340.171875,179.703125,44.296875,29.90625,17.171875,159.390625,929.46875,260.671875
3200,51.015625,27.765625,16.125,597.171875,363.8125,180.421875,42.53125,31.25,18.109375,159.234375,901.671875,276.03125
3300,50.0625,29.328125,15.921875,592.375,361.140625,179.78125,41.375,31.546875,17.609375,158.5625,919.484375,251.171875
3400,50.78125,29.84375,15.65625,593.953125,363.34375,183.9375,41.796875,34.59375,16.0,159.109375,944.40625,228.046875
3500,50.546875,29.515625,15.890625,590.078125,365.734375,172.96875,41.953125,32.1875,17.515625,158.75,958.8125,232.609375
3600,48.28125,30.71875,16.359375,598.140625,364.40625,180.578125,40.1875,32.75,17.96875,161.953125,919.65625,275.4375
3700,46.515625,34.03125,15.5,599.0625,374.484375,195.078125,38.78125,36.84375,17.359375,161.96875,957.28125,246.59375
3800,47.328125,33.953125,15.703125,591.359375,412.28125,183.109375,39.75,36.90625,17.34375,161.0625,894.515625,274.21875
3900,46.703125,32.046875,17.6875,591.90625,418.515625,189.546875,38.609375,36.15625,18.453125,158.65625,973.796875,262.203125
4000,45.671875,32.78125,15.859375,583.828125,440.03125,188.3125,38.15625,35.5,16.859375,158.703125,1059.734375,195.765625
4100,46.203125,33.890625,17.375,587.359375,439.625,180.671875,38.15625,36.984375,18.890625,161.421875,974.59375,241.375
4200,47.0,36.5625,17.859375,575.265625,430.640625,187.21875,38.578125,39.9375,20.125,156.953125,1000.578125,237.296875
4300,44.96875,37.859375,18.390625,573.296875,421.484375,200.25,37.234375,41.15625,20.171875,160.609375,941.359375,256.171875
