step,N_round,MAX_round,2_MAX_round,N_elongated,MAX_elongated,2_MAX_elongated,N_round_2,MAX_round_2,2_MAX_round_2,N_elongated_2,MAX_elongated_2,2_MAX_elongated_2
100,71.734375,1910.703125,4.875,0.0,0.0,0.0,1.390625,1999.578125,0.359375,0.0,0.0,0.0
200,27.65625,1781.578125,4.59375,153.28125,5.765625,3.875,3.625,1815.484375,2.234375,74.046875,39.09375,17.4375
300,23.609375,1829.65625,5.0,121.65625,4.6875,3.015625,1.828125,1861.65625,0.71875,72.15625,18.6875,9.734375
400,24.46875,1839.890625,5.09375,112.484375,4.671875,2.9375,1.671875,1873.203125,0.6875,68.171875,17.40625,8.640625
500,22.421875,1854.328125,4.671875,102.96875,4.046875,2.671875,1.515625,1885.109375,0.484375,64.734375,14.90625,7.546875
600,24.140625,1856.734375,4.84375,99.625,3.78125,2.671875,1.515625,1889.5625,0.390625,62.65625,13.59375,7.046875
700,21.75,1864.609375,4.96875,94.1875,3.6875,2.546875,1.40625,1895.078125,0.296875,61.078125,13.625,6.609375
800,21.953125,1869.203125,4.546875,90.21875,3.890625,2.640625,1.3125,1899.828125,0.421875,59.171875,13.296875,5.90625
900,22.265625,1869.8125,4.9375,89.609375,3.875,2.734375,1.21875,1900.609375,0.15625,57.125,13.265625,6.296875
1000,22.34375,1869.640625,5.328125,87.5625,4.125,2.703125,1.265625,1902.9375,0.234375,56.6875,13.640625,5.71875
1100,22.40625,1872.015625,5.40625,86.625,3.875,2.59375,1.421875,1904.109375,0.375,55.578125,13.28125,5.78125
1200,22.53125,1871.78125,5.578125,84.25,4.171875,2.71875,1.390625,1905.921875,0.234375,55.09375,13.09375,5.984375
1300,22.65625,1872.125,6.578125,82.484375,4.109375,2.65625,1.5,1907.5625,0.3125,54.578125,12.609375,5.640625
1400,21.75,1873.3125,5.84375,82.703125,4.109375,2.640625,1.359375,1907.078125,0.359375,53.09375,13.984375,6.046875
1500,22.15625,1873.3125,5.125,82.1875,4.609375,2.875,1.3125,1906.78125,0.40625,53.21875,14.5625,5.828125
1600,21.921875,1872.703125,6.578125,81.828125,4.59375,2.84375,1.421875,1907.671875,0.375,52.8125,13.296875,5.25
1700,22.984375,1870.046875,7.1875,81.984375,3.8125,2.8125,1.421875,1908.421875,0.34375,53.328125,12.921875,6.0625
1800,22.71875,1868.609375,7.734375,82.53125,3.765625,3.046875,1.421875,1906.1875,0.25,52.21875,14.21875,6.28125
1900,22.734375,1869.40625,7.0,81.4375,4.046875,2.921875,1.421875,1907.671875,0.328125,51.5,13.8125,5.765625
2000,24.296875,1869.046875,6.90625,80.078125,4.421875,2.734375,1.40625,1908.8125,0.453125,51.1875,14.640625,5.625
2100,24.0,1868.734375,7.140625,80.03125,4.359375,2.890625,1.3125,1909.359375,0.21875,51.484375,12.765625,6.5
