step,N_round,MAX_round,2_MAX_round,N_elongated,MAX_elongated,2_MAX_elongated,N_round_2,MAX_round_2,2_MAX_round_2,N_elongated_2,MAX_elongated_2,2_MAX_elongated_2
100,64.625,1921.046875,4.328125,0.0,0.0,0.0,1.3125,1999.640625,0.328125,0.0,0.0,0.0
200,23.8125,1808.28125,4.875,136.84375,5.15625,3.390625,3.09375,1837.84375,1.515625,67.71875,31.015625,15.171875
300,19.421875,1855.203125,4.375,107.140625,4.0,2.65625,1.78125,1879.5625,0.796875,65.609375,16.75,8.609375
400,18.625,1872.8125,3.984375,93.25,3.5625,2.515625,1.390625,1896.734375,0.390625,60.8125,13.125,6.796875
500,17.078125,1886.265625,3.875,83.53125,3.234375,2.453125,1.25,1908.46875,0.203125,56.046875,11.546875,5.875
600,16.203125,1894.5625,4.21875,77.3125,2.921875,2.25,1.171875,1916.015625,0.15625,53.125,9.375,5.140625
700,16.25,1899.46875,3.484375,73.8125,3.1875,2.046875,1.140625,1919.921875,0.171875,50.78125,9.015625,5.109375
800,16.328125,1903.03125,3.953125,70.34375,2.625,2.0625,1.140625,1924.53125,0.125,50.265625,8.140625,4.59375
900,15.296875,1907.5,4.046875,66.9375,3.15625,2.0625,1.140625,1927.890625,0.078125,47.40625,7.515625,4.59375
1000,15.375,1909.3125,4.203125,65.046875,2.796875,2.0625,1.09375,1930.390625,0.078125,46.796875,7.78125,4.3125
1100,14.421875,1912.171875,3.484375,64.421875,3.125,2.203125,1.109375,1930.453125,0.125,46.8125,8.796875,3.875
1200,14.9375,1911.046875,4.375,63.03125,3.140625,2.21875,1.171875,1931.5,0.125,45.0,8.953125,4.046875
1300,15.140625,1912.65625,4.3125,61.578125,3.5,1.734375,1.125,1933.359375,0.09375,44.84375,8.140625,4.25
1400,14.859375,1914.59375,4.03125,59.28125,3.015625,2.09375,1.125,1935.546875,0.140625,42.515625,8.15625,4.1875
1500,14.625,1912.359375,4.734375,61.015625,3.109375,2.140625,1.234375,1933.34375,0.125,43.234375,9.359375,4.390625
1600,14.625,1913.1875,4.40625,61.015625,3.125,2.109375,1.15625,1933.28125,0.203125,43.640625,9.40625,4.078125
1700,14.65625,1914.453125,4.453125,60.28125,2.8125,1.8125,1.171875,1935.171875,0.171875,43.296875,8.515625,3.875
1800,14.40625,1914.625,4.53125,59.9375,3.265625,1.9375,1.203125,1934.640625,0.203125,43.234375,7.84375,4.484375
